policy_id,title,organization,no_upload_group,reason_group_ko,detailed_reason_ko,risk_if_uploaded_ko,next_action_ko,recommended_action,old_amount_manwon,old_amount_actual,new_selected_amount_manwon,new_selected_type,new_roi_apply_method,candidate_count,candidate_summary,url
PBLN_000000000122268,2026년 2차 메카노바이오활성소재 혁신의료기기 실증 기반구축 생물학적 시험평가인증 지원사업 공고(산업혁신기반구축사업),산업통상부,safe_non_update_remainder,안전하지만 ROI 차감 대상 아님,새 후보 타입이 non_cash / 적용방식이 recommend_only라 금액 차감 payload에서 제외,금액은 안전해도 현금 차감 필드에 넣으면 의미가 달라짐,추천/제외 타입으로 별도 저장 여부 결정,no_payload_update,800.0,,800.0,non_cash,recommend_only,4,800.0만원/non_cash/recommend_only: ☞ 의료기기 전ㆍ후방 산업군에 해당하는 전국의 중소ㆍ중견기업 ☞ 설치류 급성전신독성시험 지원(기업당 최대 800만 원 상당) 사업신청 방법 이메일 접수 (hyungsun || 0.0만원/equipment_usage_fee/recommend_only: hwp] 捤獥 汤捯 湰灧 【서식 1】 氠瑢 2026년 시험평가인증(생물학적) 지원사업 신청서 기 업 개 요 기 업 명 대 표 자 사업자등록번호 홈페이지 http:// 소 재 지 (주 소) (우편번호 : ) 업 종 한국표준산업분류코드 (대분류/중분류) 업 태 신 청 개 요 평가기관명 평가장비명 제 품 명 사용 목적 시험항목 시험방법(적용 규격) 요구사항 사용료 예상 일정 기재 요망 담 당 자 || 0.0만원/equipment_usage_fee/recommend_only: pdf] - 1 - 【서식 1】2026년 시험평가인증(생물학적) 지원사업 신청서기업개 요 기 업 명 대 표 자사업자등록번호홈페이지http://소 재 지(주 소)(우편번호 : )업 종한국표준산업분류코드(대분류/중분류) 업 태신청개요 평가기관명평가장비명제 품 명 사용 목적시험항목시험방법(적용 규격) 요구사항사용료예상 일정기재 요망담 당 자(과제 책임자)소속부서직위성명E-mail연락처휴대전화기업현 || 800.0만원/non_cash/recommend_only: 사업내용□ 지원규모산업분야지원분야지원한도지원규모의료기기 및 의료용품 산업설치류 급성전신독성시험1개 기업당 최대 800만 원 상당5개 社□ 지원내용 ◦ GLP(급성전신독성) 시험평가인증 보고서(국문) 발행 ◦ 현금 지원이 아닌 국가독성과학연구소 전북첨단바이오연구본부,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000122268
PBLN_000000000123029,2026년 2차 차세대 재생에너지 표준화 및 인증고도화 혁신지원 사업 대상과제 공고,기후에너지환경부,safe_non_update_remainder,안전하지만 ROI 차감 대상 아님,새 후보 타입이 non_cash / 적용방식이 recommend_only라 금액 차감 payload에서 제외,금액은 안전해도 현금 차감 필드에 넣으면 의미가 달라짐,추천/제외 타입으로 별도 저장 여부 결정,no_payload_update,30000.0,최대 3억원,30000.0,non_cash,recommend_only,3,30000.0만원/non_cash/recommend_only: 총 300백만원 이내(1차년도) 지원 (단위 : 백만원) 내역사업명 과 제 명 ’26년 사업비 총 사업비 총 사업기간 태양광 혁신기술 표준화 및 인증기반 구축 || 30000.0만원/total_project_cost/review: 총 300백만원 이내(1차년도) 지원(단위 : 백만원)내역사업명과 제 명’26년 사업비총사업비총사업기간태양광혁신기술표준화 및인 증 기반 구 축② 모듈단위 전력 || None만원/support_ratio/ratio_cap: 2026년 2차 차세대 재생에너지 표준화 및 인증고도화 혁신지원 사업 대상과제 공고 기후에너지환경부 기업마당>정책정보>지원사업 공고 기업마당 본문 바로가기 주메뉴 바로가기 기업마당 > 정책정보 > 지원사업 공고 메뉴열기 로그인 정책정보 정책정보 지원사업 공고 품목별 법정의무 인증제도 행사정보 정책뉴스 입법·행정예고/고시 월간 중기누리 활용정보 활용정보 기업업무용 서식 입주기업 모집공고 온라인,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000123029
PBLN_000000000123284,2026년 고용노동부(안전보건공단) 연계 스마트 안전장비지원 품목 등록 시행계획 공고,과학기술정보통신부,safe_non_update_remainder,안전하지만 현재 업로드 범위 밖,위험 사유는 없지만 tier-a 금액 업데이트 조건에는 들어가지 않음,현재 일괄 업로드 범위 밖이라 자동 반영하지 않음,원하면 2차 업로드 범위로 별도 payload 생성 가능,no_payload_update,3000.0,"최대 3,000만원",3000.0,support_amount,subtract,2,"3700000.0만원/unknown/review: (금) ~ 재원 소진 시까지(’26년 재원 370억원) 50인 미만 중소사업장(건설현장 제외 || 3000.0만원/support_amount/subtract: 중소기업기본법 상 소기업 규모 이하 사업장 노동시장 이중구조 개선을 위한 상생 협약을 체결한 협력업체로서 중소기업기본법 상 중소기업 규모 이하 사업장 사업개요1 지원대상2 지원품목5 지원금액 및 절차3 신청기간 및 방법4 지원금액 : 동일 사업주 또는 법인 당 최대 3,000만원까지(공단 판단금액의 최대 80%)",https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000123284
PBLN_000000000123299,2026년 수요맞춤형 전기구동 경형 PBV 개발 지원기반 구축사업 기업지원 프로그램(기술자문) 추가 모집 공고,강원특별자치도,safe_non_update_remainder,안전하지만 ROI 차감 대상 아님,새 후보 타입이 non_cash / 적용방식이 recommend_only라 금액 차감 payload에서 제외,금액은 안전해도 현금 차감 필드에 넣으면 의미가 달라짐,추천/제외 타입으로 별도 저장 여부 결정,no_payload_update,300.0,최대 300만원,300.0,non_cash,recommend_only,2,"300.0만원/non_cash/recommend_only: ☞ 자동차 소재ㆍ부품 제조 및 전환 예정 또는 접목 가능 기업 ☞ 기술자문(지도) 기업당 3,000천원 지원 || 300.0만원/consulting_fee/recommend_only: 기업당 3,000천원단위 사업명세 부 내 용기술자문(지도)m 지원 내용 - 요청 분야 전문가 매칭(기업 요청 전문가가 있을시 우선 매칭) - 컨설팅 비용(전문가 활",https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000123299
PBLN_000000000123377,[전남] 첨단로봇ㆍAI 활용 중소기업 제조혁신 사업 기업지원(기획 컨설팅) 모집 공고,전라남도,safe_non_update_remainder,안전하지만 현재 업로드 범위 밖,위험 사유는 없지만 tier-a 금액 업데이트 조건에는 들어가지 않음,현재 일괄 업로드 범위 밖이라 자동 반영하지 않음,원하면 2차 업로드 범위로 별도 payload 생성 가능,no_payload_update,400.0,최대 400만원,400.0,support_amount,subtract,9,"400.0만원/support_amount/subtract: 자료조사 및 분석비용 등 기획 비용 지원 (기업당 최대 4백만원) 사업신청 방법 온라인 접수(전남테크노파크 데이터플랫폼) 사업신청 사이트 온라인신청 바로가기 문의처 (사업 담당) 전남테크노파크 ICT로봇융합 || 400.0만원/unknown/review: 사 업 비 원 (최대 4,000,000원) 수혜기업 기본정보 기 업 명 대 표 자 주 소 (우 ) 설 립 일 0000 || 0.0만원/subsidy/subtract: 예정 사업규모를 작성 총 00억원 (국비 00억원 || 0.0만원/subsidy/subtract: 예정 사업규모를 작성 총 00억원 (국비 00억원 || 0.0만원/consulting_fee/recommend_only: 민감부담 00억원) 컨설팅 명 수행기간 협약일로부터 ∼ 2026 || ... 후보 4개 추가",https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000123377
PBLN_000000000123381,[강원] 2026년 2차 지역주력산업육성(지역특화 프로젝트 레전드 50+) 지원모집 공고(강원 2.0 퀀텀점프),중소벤처기업부,safe_non_update_remainder,안전하지만 현재 업로드 범위 밖,위험 사유는 없지만 tier-a 금액 업데이트 조건에는 들어가지 않음,현재 일괄 업로드 범위 밖이라 자동 반영하지 않음,원하면 2차 업로드 범위로 별도 payload 생성 가능,no_payload_update,,지원금 확인 필요,2000.0,support_amount,subtract,12,"35000.0만원/total_support_scale/review: (재)강원테크노파크원장 지원개요◦(지원규모)총 350,000천원(국비)-1차 223 || 22300.0만원/unknown/review: 000천원(국비)-1차 223,000천원 /2차 127 || 12700.0만원/unknown/review: 000천원 /2차 127,000천원◦(프로그램 및 내용)총 11개 지원프로그램 || 1000.0만원/unknown/review: 전략보고서 도출 등5개월10,000천원기술해결(기술이전/기술지도) || 1000.0만원/unknown/review: 목표기술 개발을 위한 기획지원5개월10,000천원장비지원 || ... 후보 7개 추가",https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000123381
PBLN_000000000123398,[경북] 2026년 4차산업혁명 핵심기술개발사업(혁신기술R&D) 지원사업 공고,경상북도,safe_non_update_remainder,안전하지만 현재 업로드 범위 밖,위험 사유는 없지만 tier-a 금액 업데이트 조건에는 들어가지 않음,현재 일괄 업로드 범위 밖이라 자동 반영하지 않음,원하면 2차 업로드 범위로 별도 payload 생성 가능,no_payload_update,,최대 10% 지원,10000.0,support_amount,subtract,5,"1000.0만원/unknown/review: 부가가치세가 포함된 건당 단가금액이 1,000만원 이상인 장비 또는 연구시설을 원래 계획 없이 새로 집행하거나 원래 계획과 다른 장비 또는 연구시설로 변경(원래 계획된 장비 또는 연구시설을 구 || 50000.0만원/total_support_scale/review: □ 지원규모 및 연구개발비 구성 ◦ 연구개발비 지원규모 氠瑢 지원 규모 - 500백만원 지원 기업수 - 5개사(단년 3개사 || 10000.0만원/support_amount/subtract: 다년 2개사) * 접수결과에 따른 단년 또는 다년의 지원기업 수 변동 가능 단년도(12개월) - 기업당 연간 최대 100백만원 지원 예정 다년도(24개월) - 기업당 연간 최대 100백만원 지원 예정(2차년도 예산은 `27년 확정예정) || 10000.0만원/support_amount/subtract: 다년 2개사) * 접수결과에 따른 단년 또는 다년의 지원기업 수 변동 가능 단년도(12개월) - 기업당 연간 최대 100백만원 지원 예정 다년도(24개월) - 기업당 연간 최대 100백만원 지원 예정(2차년도 예산은 `27년 확정예정) || None만원/support_ratio/ratio_cap: [경북] 2026년 4차산업혁명 핵심기술개발사업(혁신기술R&D) 지원사업 공고 경상북도 기업마당>정책정보>지원사업 공고 기업마당 본문 바로가기 주메뉴 바로가기 기업마당 > 정책정보 > 지원사업 공고 메뉴열기 로그인 정책정보 정책정보 지원사업 공고 품목별 법정의무 인증제도 행사정보 정책뉴스 입법·행정예고/고시 월간 중기누리 활용정보 활용정보 기업업무용 서식 입주기업 모집공고 온라인화상회의실 정",https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000123398
PBLN_000000000123433,2026년 K-바이오헬스 지역ㆍ전략센터 연계ㆍ협력 지원사업 참여기업 모집 공고,충청북도,safe_non_update_remainder,안전하지만 ROI 차감 대상 아님,새 후보 타입이 non_cash / 적용방식이 recommend_only라 금액 차감 payload에서 제외,금액은 안전해도 현금 차감 필드에 넣으면 의미가 달라짐,추천/제외 타입으로 별도 저장 여부 결정,no_payload_update,,지원금 확인 필요,1000.0,non_cash,recommend_only,3,"500.0만원/equipment_usage_fee/recommend_only: 지원규모분야내용규모금액(기업당)비고공용장비활용지원-R&D 및 시제품 개발을 위한 타 권역 K-바이오헬스 지역센터* 공용장비 사용 수수료 지원2개사 최대 5,000천원장비사용확인서 || 1000.0만원/non_cash/recommend_only: 화학적 분석 등 인증‧인허가에 필요한 시험검사‧분석 지원4개사최대 10,000천원시험‧평가 성적서 등*대전테크노파크 || None만원/support_ratio/ratio_cap: 2026년 K-바이오헬스 지역ㆍ전략센터 연계ㆍ협력 지원사업 참여기업 모집 공고 충청북도 기업마당>정책정보>지원사업 공고 기업마당 본문 바로가기 주메뉴 바로가기 기업마당 > 정책정보 > 지원사업 공고 메뉴열기 로그인 정책정보 정책정보 지원사업 공고 품목별 법정의무 인증제도 행사정보 정책뉴스 입법·행정예고/고시 월간 중기누리 활용정보 활용정보 기업업무용 서식 입주기업 모집공고 온라인화상회의실 정",https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000123433
PBLN_000000000123447,[전북] 2026년 특화역량 BI 지원사업 AI-R&D 부스팅 프로그램 참여기업 모집 공고,중소벤처기업부,safe_non_update_remainder,안전하지만 현재 업로드 범위 밖,위험 사유는 없지만 tier-a 금액 업데이트 조건에는 들어가지 않음,현재 일괄 업로드 범위 밖이라 자동 반영하지 않음,원하면 2차 업로드 범위로 별도 payload 생성 가능,no_payload_update,,지원금 확인 필요,300.0,support_amount,subtract,4,200.0만원/support_amount/subtract: 정부R&D과제기획지원3개사내외기업당최대200만원Adv-MVP제작지원제품기능 || 300.0만원/support_amount/subtract: 시제품고도화및사업화지원4개사내외기업당최대300만원 || 300.0만원/support_amount/subtract: Adv-MVP제작지원은공급가액기준최대300만원까지지원하며 || None만원/support_ratio/ratio_cap: [전북] 2026년 특화역량 BI 지원사업 AI-R&D 부스팅 프로그램 참여기업 모집 공고 중소벤처기업부 기업마당>정책정보>지원사업 공고 기업마당 본문 바로가기 주메뉴 바로가기 기업마당 > 정책정보 > 지원사업 공고 메뉴열기 로그인 정책정보 정책정보 지원사업 공고 품목별 법정의무 인증제도 행사정보 정책뉴스 입법·행정예고/고시 월간 중기누리 활용정보 활용정보 기업업무용 서식 입주기업 모집공고,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000123447
PBLN_000000000123504,[서남권] 2026년 2차 지역혁신클러스터육성(비R&D) 기업지원사업 모집 공고,전남광주통합특별시,safe_non_update_remainder,안전하지만 현재 업로드 범위 밖,위험 사유는 없지만 tier-a 금액 업데이트 조건에는 들어가지 않음,현재 일괄 업로드 범위 밖이라 자동 반영하지 않음,원하면 2차 업로드 범위로 별도 payload 생성 가능,no_payload_update,,지원금 확인 필요,3000.0,support_amount,subtract,27,0.0만원/unknown/review: (00개월) 주관/참여 000천원 산업부 || 0.0만원/fee/review: 최근 3년에 종료된 국가연구개발과제 수행현황 기재 漠杳 Ⅴ 소요예산 氠瑢 항목 세부내역 소요예산 연 구 활 동 비 외부 위탁 수수료 사업동향 분석 조사 예시) 00000 조사 * 2회 * 0000천원 회의비 회의비 및 다과비 예시) 회의비 30천원/인 * 0인 * 0회 전문가 자문료 자문위원회 개최 예시) 0명 * 0회 * 0000천원 기술세미나 개최비 회의장 사용료 || 50.0만원/unknown/review: 세미나 개최비 예시) 대관비 * 500천원 * 0실 기술정보 수집비 정보활동비 || 1.0만원/fee/review: 회의자료 등) 예시) 기획보고서 제본 00부 * 10천원 여비 예시) 0명 * 0회 * 0000천원 정산수수료 회계정산비(400 || 0.0만원/fee/review: 회의자료 등) 예시) 기획보고서 제본 00부 * 10천원 여비 예시) 0명 * 0회 * 0000천원 정산수수료 회계정산비(400 || ... 후보 22개 추가,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000123504
PBLN_000000000123542,[충남] 2026년 미래차전환 종합지원사업 기업지원(R&D) 프로그램 모집 공고,충청남도,safe_non_update_remainder,안전하지만 ROI 차감 대상 아님,새 후보 타입이 guarantee / 적용방식이 exclude라 금액 차감 payload에서 제외,금액은 안전해도 현금 차감 필드에 넣으면 의미가 달라짐,추천/제외 타입으로 별도 저장 여부 결정,no_payload_update,10000.0,최대 1억원,10000.0,guarantee,exclude,11,10000.0만원/non_cash/recommend_only: 인증 등 사업화 단계 지원(R&D) - 기업별 총 연구개발비 1억원 이내 지원 사업신청 방법 이메일 및 방문 또는 우편 접수 - 접수처 : 충남테크노파크 그린산업본부 미래자동차센터 - 이메일 : yskwon@c || 10000.0만원/guarantee/exclude: 인증 등 사업화 단계 지원(R&D)ㅇ지원규모 :기업별 총 연구개발비 1억원 이내 지원 * R&D 자금 예산편성기준에 따라 작성 필수 * 선정 완료 후 R&D 자금 신청시 신청금액에 해당하는 보증보험제출 필수 ㅇ지원기간 || 10000.0만원/guarantee/exclude: 협약 후 사업추진 등 * 기업별 최대한도 1억원 지원(협약관련 서류로서 1억원 이행보증보험증권 발급 및 제출 필수) * 이행보증보험증권 발급은 기업 자부담으로 발급 필수 ㅇ지원과제구분프로그램 || 10000.0만원/guarantee/exclude: 협약 후 사업추진 등 * 기업별 최대한도 1억원 지원(협약관련 서류로서 1억원 이행보증보험증권 발급 및 제출 필수) * 이행보증보험증권 발급은 기업 자부담으로 발급 필수 ㅇ지원과제구분프로그램명 세부 항목 구성 연구개발 지 || 3000.0만원/self_funding/review: 정산보고서는 11월 30일까지 제출 필수 연구개발비 ㅇ 인 건 비 : 현물 자부담비 3천만원ㅇ 연구시설장비비 : 연구개발 과제 관련 연구시설 || ... 후보 6개 추가,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000123542
PBLN_000000000123593,[비수도권] 2026년 3차 지능형 반도체 시험분석ㆍ성능검증 지원 지원기업 모집 공고,산업통상부,safe_non_update_remainder,안전하지만 ROI 차감 대상 아님,새 후보 타입이 non_cash / 적용방식이 recommend_only라 금액 차감 payload에서 제외,금액은 안전해도 현금 차감 필드에 넣으면 의미가 달라짐,추천/제외 타입으로 별도 저장 여부 결정,no_payload_update,1000.0,"최대 1,000만원",1000.0,non_cash,recommend_only,13,"1000.0만원/equipment_usage_fee/recommend_only: 시험분석ㆍ성능검증 지원 (기업당 최대 1,000만원 지원) - (시험분석 서비스) 기술원이 보유한 시험분석 장비와 전문인력을 통한 시험분석 지원 - (시험분석ㆍ성능검증) 팹리스 기업이 개발한 지 || 1000.0만원/self_funding/review: krMobilephone010-1234-5678 ▢ 신청내역 사 업 비(부가가치세 제외)정부지원금10,000천원(100%)기업부담금0천원(0%)합 계10 || 0.0만원/self_funding/review: 000천원(100%)기업부담금0천원(0%)합 계10 || 1000.0만원/equipment_usage_fee/recommend_only: 000천원(100%)기업부담금0천원(0%)합 계10,000천원(100%)신청항목[필수]시험분석 서비스 지원■스마트 센서 검사 시스템 활용 시험분석□전파시험(EMC) 장비 활용 시험분석[선택]간접지원 (비용 || 500000.0만원/unknown/review: 재무제표와 일치되는 현황 작성 구 분2024년 2025년매 출 액5,000,000천원10 || ... 후보 8개 추가",https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000123593
PBLN_000000000123689,지능형 헬스케어제품 기반 실증ㆍ사업화 지원사업 기업지원 기술지원 추가 공고,산업통상부,safe_non_update_remainder,안전하지만 ROI 차감 대상 아님,새 후보 타입이 non_cash / 적용방식이 recommend_only라 금액 차감 payload에서 제외,금액은 안전해도 현금 차감 필드에 넣으면 의미가 달라짐,추천/제외 타입으로 별도 저장 여부 결정,no_payload_update,1000.0,"최대 1,000만원",1000.0,non_cash,recommend_only,8,1000000.0만원/total_project_cost/review: 통신서비스 등 ) 지원분야 □ 기술개발사업 汤捯 □ 실증사업 汤捯 □ 기반구축사업 汤捯 □ 기타( 연구개발기획 ) 기획과제 총사업비 汤捯 ☐ 중⦁대형과제 (사업비 100억원 이상 || 1000000.0만원/unknown/review: 사업기간 3년이상) 汤捯 □ 소⦁중형과제(100억원 미만) (사업비 100억원 미만 || 1000000.0만원/unknown/review: 사업기간 3년이상) 汤捯 □ 소⦁중형과제(100억원 미만) (사업비 100억원 미만 || 1000.0만원/unknown/review: 10백만원) ▢ 지원대상 : 지능형 헬스케어 산업 분야 제조 및 연구개발 중소기업 ▢ 지원분야 : 지능형 돌봄케어 || 1000.0만원/equipment_usage_fee/recommend_only: 10백만원) 氠瑢 구분 프로그램명 지원내용 건수 지원규모 수행기관 기술 지원 기술 지원 장비활용 지원 지원목적 3 - 한국건설생활환경시험 연구원 KCL || ... 후보 3개 추가,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000123689
PBLN_000000000123739,2026년 4차 무기체계 부품국산화개발 지원사업 (상생협력부품국산화) 과제ㆍ연구개발기관 모집 공고,방위사업청,safe_non_update_remainder,안전하지만 ROI 차감 대상 아님,새 후보 타입이 non_cash / 적용방식이 recommend_only라 금액 차감 payload에서 제외,금액은 안전해도 현금 차감 필드에 넣으면 의미가 달라짐,추천/제외 타입으로 별도 저장 여부 결정,no_payload_update,1000000.0,최대 100억원,1000000.0,non_cash,recommend_only,3,86500.0만원/non_cash/recommend_only: 지원규모 및 기간 1) 지원규모 : ‘26년 신규예산 8.65억원 * ’ 정부지원연구개발비 + 체계적합성 시험평가비 ‘ 는 최대 100억원까지 지원 2) 지원기간 : 최대 60개월 이내 구분 기업규모별 연구개 || 1000000.0만원/non_cash/recommend_only: 65억원 * ’ 정부지원연구개발비 + 체계적합성 시험평가비 ‘ 는 최대 100억원까지 지원 2) 지원기간 : 최대 60개월 이내 구분 기업규모별 연구개발비 지원규모 (체계적합성 시험비 제외) 정부지원연구개발비 + 투자기업 출 || None만원/support_ratio/ratio_cap: 2026년 4차 무기체계 부품국산화개발 지원사업 (상생협력부품국산화) 과제ㆍ연구개발기관 모집 공고 방위사업청 기업마당>정책정보>지원사업 공고 기업마당 본문 바로가기 주메뉴 바로가기 기업마당 > 정책정보 > 지원사업 공고 메뉴열기 로그인 정책정보 정책정보 지원사업 공고 품목별 법정의무 인증제도 행사정보 정책뉴스 입법·행정예고/고시 월간 중기누리 활용정보 활용정보 기업업무용 서식 입주기업 모집공,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000123739
PBLN_000000000123745,2026년 4차 예술산업보증 7월 공고,문화체육관광부,safe_non_update_remainder,안전하지만 ROI 차감 대상 아님,새 후보 타입이 guarantee / 적용방식이 exclude라 금액 차감 payload에서 제외,금액은 안전해도 현금 차감 필드에 넣으면 의미가 달라짐,추천/제외 타입으로 별도 저장 여부 결정,no_payload_update,100000.0,최대 10억원,100000.0,guarantee,exclude,5,100000.0만원/guarantee/exclude: 예술 프로젝트 보증(기업당 최대 통합 한도는 10억 원 이내) 지원 || 20000.0만원/unknown/review: 汫ॣ 汫╣ * 200백만원 초과 신청기업의 경우 || 20000.0만원/unknown/review: 2억원 이하 신청 시 해당없음에 체크 汫ॣ   氠瑢 상기 내용이 허위 사실임이 발견될 경우 || 20.0만원/guarantee/exclude: 보증기관의 보증심사를 받게 되면 ‘기술 평가료’(20만원)를 납부해야 하며 || None만원/support_ratio/ratio_cap: 2026년 4차 예술산업보증 7월 공고 문화체육관광부 기업마당>정책정보>지원사업 공고 기업마당 본문 바로가기 주메뉴 바로가기 기업마당 > 정책정보 > 지원사업 공고 메뉴열기 로그인 정책정보 정책정보 지원사업 공고 품목별 법정의무 인증제도 행사정보 정책뉴스 입법·행정예고/고시 월간 중기누리 활용정보 활용정보 기업업무용 서식 입주기업 모집공고 온라인화상회의실 정책정보 개방 속보성 대시보드 고객알,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000123745
PBLN_000000000123766,[충북] 2026년 스마트공장 구축 자부담금 지원사업 수혜기업 모집 공고,충청북도,safe_non_update_remainder,안전하지만 현재 업로드 범위 밖,위험 사유는 없지만 tier-a 금액 업데이트 조건에는 들어가지 않음,현재 일괄 업로드 범위 밖이라 자동 반영하지 않음,원하면 2차 업로드 범위로 별도 payload 생성 가능,no_payload_update,,최대 15% 지원,4000.0,support_amount,subtract,5,4000.0만원/support_amount/subtract: 최대 40백만원 자부담금 지원 - 정부형 스마트공장 구축사업 - 지역특화형(레전드 50+ || 570.0만원/total_project_cost/review: 최대 5.7백만원 자부담금 지원 - 2026년 제조DX멘토단 활용지원사업(사후관리) ③ 아래 사업은 총사업비의 5% || 2000.0만원/support_amount/subtract: 최대 20백만원 자부담금 지원 - ① ~ ②에서 명시된 사업 외 ‘2026년 스마트 제조혁신 지원사업 통합공고’에 포함된 스마트공장 구축 사업 : 부처협업형 || 4000.0만원/support_amount/subtract: 최대 40백만원 자부담금 지원 - 정부형 스마트공장 구축사업 - 지역특화형(레전드 50+ || 2000.0만원/support_amount/subtract: 최대 20백만원 자부담금 지원 - ① ~ ②에서 명시된 사업 외 ‘2026년 스마트 제조혁신 지원사업 통합공고’에 포함된 스마트공장 구축 사업 : 부처협업형,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000123766
PBLN_000000000123767,2026년 바이오소재(항원ㆍ항체) 개발지원사업 공고(중소형 CDMO육성 항원 항체소재 뱅크 구축 사업),산업통상부,safe_non_update_remainder,안전하지만 ROI 차감 대상 아님,새 후보 타입이 non_cash / 적용방식이 recommend_only라 금액 차감 payload에서 제외,금액은 안전해도 현금 차감 필드에 넣으면 의미가 달라짐,추천/제외 타입으로 별도 저장 여부 결정,no_payload_update,10000.0,최대 1억원,10000.0,non_cash,recommend_only,2,5000.0만원/non_cash/recommend_only: 중소형 CDMO 기업 등 대상 항원ㆍ항체 소재 개발 및 시험ㆍ분석 지원 - 기업당 약 5천만원에서 1억 상당규모의 기술지원 || 10000.0만원/non_cash/recommend_only: 중소형 CDMO 기업 등 대상 항원ㆍ항체 소재 개발 및 시험ㆍ분석 지원 - 기업당 약 5천만원에서 1억 상당규모의 기술지원,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000123767
SMARTFACTORY:2025-N-0210:1,2026년도 지역특화 프로젝트「레전드50+」연계 스마트공장 구축 지원사업 공고,스마트공장 사업관리시스템,safe_non_update_remainder,안전하지만 현재 업로드 범위 밖,위험 사유는 없지만 tier-a 금액 업데이트 조건에는 들어가지 않음,현재 일괄 업로드 범위 밖이라 자동 반영하지 않음,원하면 2차 업로드 범위로 별도 payload 생성 가능,no_payload_update,1000000.0,최대 100억원,1000000.0,subsidy,subtract,44,1000000.0만원/project_budget/review: 서비스사용료는 기업부담금으로 계상 가능) - 2 - □지원과제및조건◦(지원예산)100억원* 사업 운영상황에 따라 변동 가능◦(지원조건)과제별수준향상정도에따라정부지원금차등지급지원유형지원기간지원한도지원비율구축목표수준 || 50000.0만원/unknown/review: 고도화최대 9개월최대 5억원(아래 표 참조)50% 이내중간1 이상목표 설정 필수 || 30000.0만원/support_amount/subtract: 구축목표 수준은 KS X 9001-1(스마트공장 기본개념과 구조) 표준 기준 현재수준목표수준최대 지원한도미적용è중간1 3억원중간2 5억원기초è중간1 2억원중간2 4억원중간1è중간2 2억원 * (예시) ① 현재 구축수준 ‘미적용‘ → 목표수준 ’중간2‘ : 최대 5억원 || 50000.0만원/support_amount/subtract: 구축목표 수준은 KS X 9001-1(스마트공장 기본개념과 구조) 표준 기준 현재수준목표수준최대 지원한도미적용è중간1 3억원중간2 5억원기초è중간1 2억원중간2 4억원중간1è중간2 2억원 * (예시) ① 현재 구축수준 ‘미적용‘ → 목표수준 ’중간2‘ : 최대 5억원 지원가능 ② || 20000.0만원/support_amount/subtract: 구축목표 수준은 KS X 9001-1(스마트공장 기본개념과 구조) 표준 기준 현재수준목표수준최대 지원한도미적용è중간1 3억원중간2 5억원기초è중간1 2억원중간2 4억원중간1è중간2 2억원 * (예시) ① 현재 구축수준 ‘미적용‘ → 목표수준 ’중간2‘ : 최대 5억원 지원가능 ② 현재 구축수준 ‘ || ... 후보 39개 추가,https://www.smart-factory.kr/usr/bg/ba/ma/bsnsPbancDtl?pbancId=2025-N-0210&pbancSn=1
