policy_id,title,organization,bucket,subtype,recommended_action,review_reason,source,old_amount_manwon,old_amount_actual,decision_reasons,candidate_count,url
PBLN_000000000120312,2026년 국가배터리순환클러스터실증화시설 사용자 모집 공고,기후에너지환경부,support_ratio_only,support_ratio_only,store_support_ratio_only,지원비율만 있어 대표금액은 만들지 않습니다.,,,최대 50% 지원,selected_candidate_missing,1,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000120312
PBLN_000000000120342,2026년 기업승계 M&A 활성화를 위한 컨설팅 지원사업 시행계획 공고,중소벤처기업부,selected_candidate_missing,mixed_non_representative,exclude_or_policy_decision,대표금액 제외 타입이 혼합되어 정책 판단이 필요합니다.,,700.0,최대 700만원,selected_candidate_missing,16,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000120342
PBLN_000000000120459,[경남] 사천시ㆍ진주시 2026년 스마트제조 고급인력양성 사업 수요기업 모집 공고,산업통상부,support_ratio_only,support_ratio_only,store_support_ratio_only,지원비율만 있어 대표금액은 만들지 않습니다.,,,지원금 확인 필요,selected_candidate_missing,1,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000120459
PBLN_000000000120495,[강원] 2026년 수요기술 발굴 및 기술멘토링 지원사업 참여기업 모집 공고(전기차 충돌 후 배터리 핵심부품 안전성 확보 지원사업),강원특별자치도,selected_candidate_missing,mixed_non_representative,exclude_or_policy_decision,대표금액 제외 타입이 혼합되어 정책 판단이 필요합니다.,,0.0,최대 0만원,selected_candidate_missing,1,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000120495
PBLN_000000000120527,2026년 스마트 전자약 종합지원센터 인허가 지원 기업 상시 모집 공고,보건복지부,selected_candidate_missing,mixed_non_representative,exclude_or_policy_decision,대표금액 제외 타입이 혼합되어 정책 판단이 필요합니다.,,,지원금 확인 필요,selected_candidate_missing,1,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000120527
PBLN_000000000120549,[경남] 2026년 항노화기업 천연물 소재화 지원사업 참여기업 모집 공고,경상남도,support_ratio_only,support_ratio_only,store_support_ratio_only,지원비율만 있어 대표금액은 만들지 않습니다.,,,지원금 확인 필요,selected_candidate_missing,1,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000120549
PBLN_000000000121038,2026년 IoT 보안인증 인증시험 수수료 지원 공고,과학기술정보통신부,selected_candidate_missing,mixed_with_unknown,no_representative_amount,Gemini 검수 결과 대표금액 없음,,1600.0,최대 80% 지원,selected_candidate_missing,3,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000121038
PBLN_000000000121193,[경남] 2026년 소상공인 IP출원(상표출원) 지원사업 소상공인 수혜자 모집 공고,지식재산처,support_ratio_only,support_ratio_only,store_support_ratio_only,지원비율만 있어 대표금액은 만들지 않습니다.,,13.0,최대 20% 지원,selected_candidate_missing,1,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000121193
PBLN_000000000121397,[강원] 2026년 바이오기업 애로해소 인허가 컨설팅 지원기업 상시모집 공고,강원특별자치도,selected_candidate_missing,mixed_with_unknown,manual_review,Gemini 후보 제안이 sanity check에서 보류됨,,1000.0,"최대 1,000만원",selected_candidate_missing,11,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000121397
PBLN_000000000121415,[경남] 2026년 경남형 제조 AX 고도화 패스트트랙 지원사업 도입기업 모집 공고,경상남도,selected_candidate_missing,mixed_with_unknown,no_representative_amount,Gemini 검수 결과 대표금액 없음,,30000.0,최대 3억원,selected_candidate_missing,10,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000121415
PBLN_000000000121614,[전남광주] 2026년 스마트공장 지원계획 공고,중소벤처기업부,selected_candidate_missing,mixed_with_unknown,no_representative_amount,Gemini 검수 결과 대표금액 없음,,80000.0,최대 8억원,selected_candidate_missing,12,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000121614
PBLN_000000000121702,[강원] 2026년 수출단체보험 가입 희망기업 모집 공고(강원특별자치도청 전액 보험료지원),강원특별자치도,support_ratio_only,support_ratio_only,store_support_ratio_only,지원비율만 있어 대표금액은 만들지 않습니다.,,,최대 95% 지원,selected_candidate_missing,1,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000121702
PBLN_000000000121777,[울산] 2026년 소상공인 산재보험료 지원사업 공고,울산광역시,selected_candidate_missing,mixed_with_unknown,no_representative_amount,Gemini 검수 결과 대표금액 없음,,,최대 80% 지원,selected_candidate_missing,2,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000121777
PBLN_000000000121849,전기차 차체ㆍ섀시 충돌안전 기업지원 연장 공고(xEV 보호차체 충돌안전 기업지원사업),경상북도,selected_candidate_missing,mixed_non_representative,exclude_or_policy_decision,대표금액 제외 타입이 혼합되어 정책 판단이 필요합니다.,,3000.0,"최대 3,000만원",selected_candidate_missing,3,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000121849
PBLN_000000000121853,2026년 업종별 임금체계 개선 지원 사업 참여기업 모집 공고,고용노동부,non_cash_only,non_cash_only,recommend_only_or_exclude,비현금/수수료/인증성 후보만 있어 ROI 직접 차감 제외 후보입니다.,,8000.0,"최대 8,000만원",selected_candidate_missing,1,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000121853
PBLN_000000000122045,2026년 연구조직(기업부설연구소 등) 설립 및 기술ㆍ경영혁신 인증 지원사업 참여기업 모집 공고,대구광역시,selected_candidate_missing,mixed_non_representative,exclude_or_policy_decision,대표금액 제외 타입이 혼합되어 정책 판단이 필요합니다.,,5000.0,지원금 확인 필요,selected_candidate_missing,4,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000122045
PBLN_000000000122168,[경북] 경주시 2026년 소규모 사업장 방지시설 설치 지원사업 공고,경상북도,selected_candidate_missing,mixed_with_unknown,no_representative_amount,Gemini 검수 결과 대표금액 없음,,,최대 80% 지원,selected_candidate_missing,4,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000122168
PBLN_000000000122275,[대구] 2026년 2차 지역혁신 중심 대학지원체계(RISE) 사업 협업ㆍ지원대상 기업 모집 공고,교육부,selected_candidate_missing,mixed_with_unknown,no_representative_amount,Gemini 검수 결과 대표금액 없음,,5500.0,,selected_candidate_missing,5,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000122275
PBLN_000000000122333,2026년 SDV 전장부품 보안 평가센터 기업지원사업 수혜기업 모집 공고,산업통상부,support_ratio_only,support_ratio_only,store_support_ratio_only,지원비율만 있어 대표금액은 만들지 않습니다.,,2000.0,최대 10% 지원,selected_candidate_missing,1,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000122333
PBLN_000000000122442,[울산] 2026년 기술이전지원사업 기술코칭프로그램 참여기업 모집 공고,울산광역시,total_scale_only,total_scale_only,recheck_total_vs_limit,총규모로 분류됐으나 건당/기업별 한도 가능성 샘플 재검토 필요,,20.0,최대 20만원,selected_candidate_missing,1,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000122442
PBLN_000000000122473,2026년 해양수산 연구장비 렌탈지원사업 공고,해양수산부,support_ratio_only,support_ratio_only,store_support_ratio_only,지원비율만 있어 대표금액은 만들지 않습니다.,,14.0,최대 6% 지원,selected_candidate_missing,1,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000122473
PBLN_000000000122609,2026년 경북AI데이터센터 테스트베드 실증지원 공고(데이터센터 테스트베드 조성 지원),경상북도,support_ratio_only,support_ratio_only,store_support_ratio_only,지원비율만 있어 대표금액은 만들지 않습니다.,,,최대 99% 지원,selected_candidate_missing,1,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000122609
PBLN_000000000122640,[경북] 2026년 경북산업기술단지 거점기능강화사업 기술닥터제 활성화 지원사업 공고,중소벤처기업부,selected_candidate_missing,mixed_non_representative,exclude_or_policy_decision,대표금액 제외 타입이 혼합되어 정책 판단이 필요합니다.,,300000.0,최대 30억원,selected_candidate_missing,6,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000122640
PBLN_000000000122644,[경북] 2026년 2차 미래자동차 사업재편 혁신성장 지원사업 공고,경상북도,selected_candidate_missing,mixed_with_unknown,no_representative_amount,Gemini 검수 결과 대표금액 없음,,3200.0,"최대 3,200만원",selected_candidate_missing,3,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000122644
PBLN_000000000122744,2026년 2차 GLP(세포독성) 시험평가인증 지원사업 공고(메카노바이오활성소재 혁신의료기기 실증 기반구축),산업통상부,non_cash_only,non_cash_only,recommend_only_or_exclude,비현금/수수료/인증성 후보만 있어 ROI 직접 차감 제외 후보입니다.,,,,selected_candidate_missing,2,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000122744
PBLN_000000000122761,"2026년 2차 재생에너지R&D(태양광, 풍력) 신규지원대상 연구개발과제 공고",기후에너지환경부,selected_candidate_missing,mixed_with_unknown,no_representative_amount,Gemini 검수 결과 대표금액 없음,,2050000.0,최대 205억원,selected_candidate_missing,3,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000122761
PBLN_000000000122820,2026년 한국형 ARPA-H 프로젝트 신규지원 대상과제 통합 공고,보건복지부,selected_candidate_missing,mixed_with_unknown,no_representative_amount,Gemini 검수 결과 대표금액 없음,,1930000.0,최대 193억원,selected_candidate_missing,28,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000122820
PBLN_000000000122825,2026년 제3회 신제품(NEP)지정 신규신청(100대 전략품목 포함) 및 유효기간 연장신청 접수 공고,산업통상부,support_ratio_only,support_ratio_only,store_support_ratio_only,지원비율만 있어 대표금액은 만들지 않습니다.,,50.0,,selected_candidate_missing,1,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000122825
PBLN_000000000122826,2026년 제3회 신기술(NET)지정 신규신청(100대 전략품목 포함) 및 유효기간 연장신청 접수 공고,산업통상부,support_ratio_only,support_ratio_only,store_support_ratio_only,지원비율만 있어 대표금액은 만들지 않습니다.,,50.0,지원금 확인 필요,selected_candidate_missing,1,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000122826
PBLN_000000000122852,2026년 하반기 우수 상용품 시범사용 제안제품 접수 공고,국방부,selected_candidate_missing,unknown_only,no_representative_amount,Gemini 검수 결과 대표금액 없음,,2000.0,"최대 2,000만원",selected_candidate_missing,1,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000122852
PBLN_000000000122891,2026년 2차 전력정보화 및 정책지원사업(신재생에너지 분야) 신규지원 대상과제 공고,기후에너지환경부,selected_candidate_missing,mixed_with_unknown,no_representative_amount,Gemini 검수 결과 대표금액 없음,,5000.0,"최대 5,000만원",selected_candidate_missing,4,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000122891
PBLN_000000000122942,[세종] 조달청 다수공급자계약(MAS) 활용 컨설팅 지원사업 공고,세종특별자치시,non_cash_only,non_cash_only,recommend_only_or_exclude,비현금/수수료/인증성 후보만 있어 ROI 직접 차감 제외 후보입니다.,,200.0,최대 200만원,selected_candidate_missing,2,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000122942
PBLN_000000000122971,[경북] 2026년 경북중소기업기술혁신협의회 경북형 R&D플랫폼 참여기업 모집 공고,경상북도,selected_candidate_missing,mixed_non_representative,exclude_or_policy_decision,대표금액 제외 타입이 혼합되어 정책 판단이 필요합니다.,,,지원금 확인 필요,selected_candidate_missing,2,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000122971
PBLN_000000000122990,[경남] 서부 2026년 2차 글로벌IP스타기업육성사업 특허기술 홍보영상제작 지원기업 모집 공고,경상남도,total_scale_only,total_scale_only,recheck_total_vs_limit,총규모로 분류됐으나 건당/기업별 한도 가능성 샘플 재검토 필요,,1500.0,"최대 1,500만원",selected_candidate_missing,1,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000122990
PBLN_000000000122992,[경남] 서부 2026년 2차 글로벌IP스타기업육성사업 포장디자인개발 지원기업 모집 공고,경상남도,total_scale_only,total_scale_only,recheck_total_vs_limit,총규모로 분류됐으나 건당/기업별 한도 가능성 샘플 재검토 필요,,1500.0,"최대 1,500만원",selected_candidate_missing,1,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000122992
PBLN_000000000122996,[경남] 서부 2026년 2차 글로벌IP스타기업육성사업 리뉴얼브랜드개발 지원기업 모집 공고,경상남도,total_scale_only,total_scale_only,recheck_total_vs_limit,총규모로 분류됐으나 건당/기업별 한도 가능성 샘플 재검토 필요,,1000.0,"최대 1,000만원",selected_candidate_missing,1,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000122996
PBLN_000000000123119,2026년 바이오프린팅 활용 첨단바이오 활성화 지원사업(시설ㆍ장비 활용) 수혜기업 모집 공고,경상북도,selected_candidate_missing,mixed_non_representative,exclude_or_policy_decision,대표금액 제외 타입이 혼합되어 정책 판단이 필요합니다.,,3000.0,"최대 3,000만원",selected_candidate_missing,8,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000123119
PBLN_000000000123130,2026년 K-온디바이스 AI반도체 기술개발사업 신규 지원대상 연구개발과제 공고,산업통상부,selected_candidate_missing,mixed_with_unknown,no_representative_amount,Gemini 검수 결과 대표금액 없음,,50000.0,최대 5억원,selected_candidate_missing,12,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000123130
PBLN_000000000123133,2026년 선도형 양자공정 오픈팹 인프라 구축 사업 지원기업 모집 공고,대전광역시,total_scale_only,total_scale_only,recheck_total_vs_limit,총규모로 분류됐으나 건당/기업별 한도 가능성 샘플 재검토 필요,,,최대 10% 지원,selected_candidate_missing,1,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000123133
PBLN_000000000123147,2027년 식품소재 및 반가공산업 육성 사업자 선정계획 공고,농림축산식품부,selected_candidate_missing,mixed_with_unknown,manual_review,Gemini 후보 제안이 sanity check에서 보류됨,,153600.0,최대 15.4억원,selected_candidate_missing,9,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000123147
PBLN_000000000123189,[충북] 지능형첨단부품산업의 디지털전환 거점 구축 사업 AI 융합 제품ㆍ솔루션 고도화 지원 수혜기업 모집 공고,산업통상부,selected_candidate_missing,mixed_non_representative,exclude_or_policy_decision,대표금액 제외 타입이 혼합되어 정책 판단이 필요합니다.,,,최대 10% 지원,selected_candidate_missing,6,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000123189
PBLN_000000000123301,[전남광주] 2026년 뿌리산업 선도기업 육성사업 기업 맞춤형 디지털전환 수준진단 및 컨설팅 지원 수혜기업 공고,전남광주통합특별시,support_ratio_only,support_ratio_only,store_support_ratio_only,지원비율만 있어 대표금액은 만들지 않습니다.,,,최대 65% 지원,selected_candidate_missing,1,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000123301
PBLN_000000000123351,2026년 창원시 AI기반 슬립테크 국제협력 실증 확산 지원사업 기업지원 공고(해외 인허가 기술문서 작성 지원),산업통상부,support_ratio_only,support_ratio_only,store_support_ratio_only,지원비율만 있어 대표금액은 만들지 않습니다.,,,최대 50% 지원,selected_candidate_missing,1,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000123351
PBLN_000000000123354,[부산] 2026년 도시형소공인 맞춤형 패키지 지원사업 모집 공고,부산광역시,selected_candidate_missing,mixed_with_unknown,no_representative_amount,Gemini 검수 결과 대표금액 없음,,1200000.0,최대 120억원,selected_candidate_missing,28,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000123354
PBLN_000000000123374,[전남] 첨단로봇ㆍAI 활용 중소기업 제조혁신 사업 기업지원(실증지원) 모집 공고,전라남도,selected_candidate_missing,mixed_with_unknown,no_representative_amount,Gemini 검수 결과 대표금액 없음,,21000.0,최대 2.1억원,selected_candidate_missing,3,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000123374
PBLN_000000000123379,[경북] 포항시 2026년 지역 기업 투자유치 활성화를 위한 Rising Star IR DAY 참가기업 모집 공고,경상북도,selected_candidate_missing,unknown_only,no_representative_amount,Gemini 검수 결과 대표금액 없음,,400.0,최대 400만원,selected_candidate_missing,1,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000123379
PBLN_000000000123387,[경기] 안양시 2026년 우수기업 선정 공고,경기도,selected_candidate_missing,mixed_with_unknown,no_representative_amount,Gemini 검수 결과 대표금액 없음,,500.0,최대 500만원,selected_candidate_missing,4,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000123387
PBLN_000000000123389,2026년 3차 광주 차세대 지능형 반도체 적용 온디바이스 AI 스케일업 밸리 육성 사업 성장스케일업 지원 수혜기업 추가모집 통합 공고(딥테크 스케일업 밸리 육성사업),과학기술정보통신부,selected_candidate_missing,mixed_non_representative,exclude_or_policy_decision,대표금액 제외 타입이 혼합되어 정책 판단이 필요합니다.,,300.0,최대 300만원,selected_candidate_missing,5,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000123389
PBLN_000000000123406,반도체 소재ㆍ부품 시험평가센터 구축 사업 KIT 반도체 기업지원 사업 추가 모집 공고,산업통상부,support_ratio_only,support_ratio_only,store_support_ratio_only,지원비율만 있어 대표금액은 만들지 않습니다.,,,최대 97% 지원,selected_candidate_missing,1,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000123406
PBLN_000000000123415,[경북] 2026년 소공인 스마트제조지원(스마트공방)사업 모집 공고,경상북도,selected_candidate_missing,mixed_with_unknown,manual_review,Gemini 후보 제안이 sanity check에서 보류됨,,600.0,최대 600만원,selected_candidate_missing,10,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000123415
PBLN_000000000123427,[경기] 안산시 2026년 로봇직업교육센터 구축사업 제조기업 로봇공정 성능개선 지원사업 공고,경기도,selected_candidate_missing,mixed_with_unknown,no_representative_amount,Gemini 검수 결과 대표금액 없음,,210.0,최대 210만원,selected_candidate_missing,4,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000123427
PBLN_000000000123438,2026년 2차 경북 해양기업 혁신성장 R&BD 패키지 지원사업 참여기업 모집 공고,경상북도,support_ratio_only,support_ratio_only,store_support_ratio_only,지원비율만 있어 대표금액은 만들지 않습니다.,,,최대 50% 지원,selected_candidate_missing,1,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000123438
PBLN_000000000123442,[인천] 2026년 콘텐츠 스케일업 플러스 지원사업 재공고,인천광역시,support_ratio_only,support_ratio_only,store_support_ratio_only,지원비율만 있어 대표금액은 만들지 않습니다.,,,최대 100% 지원,selected_candidate_missing,1,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000123442
PBLN_000000000123448,해오름 이차전지 기업지원(비즈협력ㆍ스케일업) 수혜기업 모집 공고(해오름동맹 첨단이차전지 연대협력사업),경상북도,selected_candidate_missing,mixed_with_unknown,no_representative_amount,Gemini 검수 결과 대표금액 없음,,2500.0,"최대 2,500만원",selected_candidate_missing,4,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000123448
PBLN_000000000123451,바이오의약품 소재부품장비 기업지원 프로그램 모집 공고,산업통상부,non_cash_only,non_cash_only,recommend_only_or_exclude,비현금/수수료/인증성 후보만 있어 ROI 직접 차감 제외 후보입니다.,,1000.0,"최대 1,000만원",selected_candidate_missing,2,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000123451
PBLN_000000000123466,2026년 지능형 반도체 개발ㆍ실증지원 고신뢰 반도체 상용화를 위한 검증ㆍ확인 지원사업 기업 지원 프로그램 통합 공고,산업통상부,selected_candidate_missing,mixed_with_unknown,no_representative_amount,Gemini 검수 결과 대표금액 없음,,0.0,최대 0.5만원,selected_candidate_missing,11,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000123466
PBLN_000000000123470,[대구] 2026년 2차 AI솔루션 실증 참여기업 모집 공고(지역특화 제조데이터 활성화 사업),중소벤처기업부,selected_candidate_missing,mixed_non_representative,exclude_or_policy_decision,대표금액 제외 타입이 혼합되어 정책 판단이 필요합니다.,,13000.0,최대 1.3억원,selected_candidate_missing,4,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000123470
PBLN_000000000123478,[부산] 2026년 2차 연구개발장비 공동활용 지원사업 공고(장비사용료 지원사업 안내),부산광역시,selected_candidate_missing,mixed_with_unknown,no_representative_amount,Gemini 검수 결과 대표금액 없음,,600.0,최대 600만원,selected_candidate_missing,5,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000123478
PBLN_000000000123495,2027년 신규 병역지정업체(산업기능요원) 선정 및 필요인원 신청ㆍ접수 공고,중소벤처기업부,support_ratio_only,support_ratio_only,store_support_ratio_only,지원비율만 있어 대표금액은 만들지 않습니다.,,,최대 30% 지원,selected_candidate_missing,1,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000123495
PBLN_000000000123505,2026년 1차 바이오스타 2.0 사업 참여 초기창업기업 모집 공고,과학기술정보통신부,selected_candidate_missing,unknown_only,manual_review,Gemini 후보 제안이 sanity check에서 보류됨,,34000.0,최대 3.4억원,selected_candidate_missing,5,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000123505
PBLN_000000000123526,[충남] 2026년 산학연 협동프로그램 참여기업 지원사업 모집 재공고(테크노파크 생산장비 고도화),충청남도,selected_candidate_missing,mixed_with_unknown,no_representative_amount,Gemini 검수 결과 대표금액 없음,,100.0,최대 100만원,selected_candidate_missing,7,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000123526
PBLN_000000000123569,[충북] 2026년 제조 AI 현장 적용 지원 사업 수혜기업 모집 연장 공고,중소벤처기업부,selected_candidate_missing,mixed_with_unknown,manual_review,Gemini 후보 제안이 sanity check에서 보류됨,,8000.0,"최대 8,000만원",selected_candidate_missing,10,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000123569
PBLN_000000000123587,[부산ㆍ울산ㆍ경남] 2026년 동남 정보보호클러스터 보안 테스팅 지원사업 공고,경상남도,support_ratio_only,support_ratio_only,store_support_ratio_only,지원비율만 있어 대표금액은 만들지 않습니다.,,,최대 97% 지원,selected_candidate_missing,1,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000123587
PBLN_000000000123596,[서울ㆍ경기ㆍ인천ㆍ강원] 2026년 중소기업 AI활용 도입을 위한 AI훈련 참여기업 모집 공고,고용노동부,non_cash_only,non_cash_only,recommend_only_or_exclude,비현금/수수료/인증성 후보만 있어 ROI 직접 차감 제외 후보입니다.,,783.0,최대 783만원,selected_candidate_missing,1,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000123596
PBLN_000000000123638,[경남] 2026년 4차 기술경영 애로해결을 위한 Quick Solution Program(기술닥터 및 이노카페심층상담) 참여기업 모집 공고,경상남도,non_cash_only,non_cash_only,recommend_only_or_exclude,비현금/수수료/인증성 후보만 있어 ROI 직접 차감 제외 후보입니다.,,10.0,최대 10만원,selected_candidate_missing,2,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000123638
PBLN_000000000123661,2026년 중소사업장 유해화학물질 취급시설 안전관리 지원 사업 참여 사업장 모집 공고,기후에너지환경부,support_ratio_only,support_ratio_only,store_support_ratio_only,지원비율만 있어 대표금액은 만들지 않습니다.,,,최대 97% 지원,selected_candidate_missing,1,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000123661
PBLN_000000000123670,[부산] 영도구 2026년 3차 부산 커피산업 생태계 R&D 클러스트 구축사업 기업지원 프로그램 통합 모집 공고(시군구연고산업육성 협업프로젝트),중소벤처기업부,selected_candidate_missing,mixed_non_representative,exclude_or_policy_decision,대표금액 제외 타입이 혼합되어 정책 판단이 필요합니다.,,3300.0,"최대 3,300만원",selected_candidate_missing,7,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000123670
PBLN_000000000123680,2026년 중견기업-공공연 개방형 혁신 지원 사업 신규과제 모집 공고,산업통상부,selected_candidate_missing,mixed_non_representative,exclude_or_policy_decision,대표금액 제외 타입이 혼합되어 정책 판단이 필요합니다.,,700.0,최대 700만원,selected_candidate_missing,2,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000123680
PBLN_000000000123681,자동차부품기업 사이버보안 컨설팅 참여기업 모집 공고,산업통상부,selected_candidate_missing,mixed_non_representative,exclude_or_policy_decision,대표금액 제외 타입이 혼합되어 정책 판단이 필요합니다.,,5000.0,"최대 5,000만원",selected_candidate_missing,2,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000123681
PBLN_000000000123700,[대구] 2026년 산업안전보건 원스톱 서비스 지원 공고,대구광역시,selected_candidate_missing,mixed_with_unknown,no_representative_amount,Gemini 검수 결과 대표금액 없음,,1250.0,"최대 1,250만원",selected_candidate_missing,5,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000123700
PBLN_000000000123708,[경기] 2026년 공공의료원 AI진단보조기기 실증지원사업 참여기업 모집 공고,경기도,selected_candidate_missing,mixed_non_representative,exclude_or_policy_decision,대표금액 제외 타입이 혼합되어 정책 판단이 필요합니다.,,8000.0,"최대 8,000만원",selected_candidate_missing,6,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000123708
PBLN_000000000123712,[강원] 바이오ㆍ헬스케어 AI 대전환 실증기업 모집 공고(지역 주도형 AI 대전환 사업),강원특별자치도,support_ratio_only,support_ratio_only,store_support_ratio_only,지원비율만 있어 대표금액은 만들지 않습니다.,,,지원금 확인 필요,selected_candidate_missing,1,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000123712
