policy_id,title,organization,source,reason,old_amount_manwon,old_amount_actual,old_amount_type,old_roi_apply_method,new_amount_manwon,new_amount_actual,new_amount_type,new_roi_apply_method,candidate_count,selected_context
SMARTFACTORY:2026-N-0107:1,2026년 경남 산업안전AI 스마트공장 구축 지원사업 공고,스마트공장 사업관리시스템,tier_a_safe,,28000.0,최대 2.8억원 이내,support_amount,subtract,28000.0,최대 2.8억원,support_amount,subtract,14,양산(시군비 매칭이 된 지역만 가능) ◦ (지원 조건) - 지원기간 내 AI공장 구축이 가능한 기업은 도입 예정인 ’AI기능‘과 ’적용 공정‘을 선택하여(붙임1 참조) 최대 2.8억원 내에서 구축 지원 氠瑢 구축목표수준
SMARTFACTORY:2026-N-0109:1,2026년 대구지역 스마트공장 구축(기초단계)지원 사업,스마트공장 사업관리시스템,tier_a_safe,,4700.0,"최대 4,700만원",support_amount,subtract,4700.0,"최대 4,700만원",support_amount,subtract,5,RFID 등) 인프라 구축 지원 (지원대상) 대구광역시 소재 중소기업 중 스마트공장 미적용 기업 (지원과제) 11개사 내외 (지원 조건) 기업당 최대 47백만원 지원
TECHNOPARK:1382,2026년 인천광역시 우수디자인 시제품개발지원사업 모집 공고[~7/7],인천테크노파크,tier_a_safe,,2500.0,"최대 2,500만원",support_amount,subtract,2500.0,"최대 2,500만원",support_amount,subtract,2,"Perspective view) ■ 지원분야 및 금액 ( 양산금형 및 워킹목업 중 택 1) 개발분야 지원내용 지원금액 지원한도 양산금형 금형설계 및 금형제작 2,500 만원 지역 제작기업 매칭 : 최대 80% 타지역 제작기업 매칭 : 최대 70% 워킹목업 기구설계 및 구동 가능한 워킹목업 (Mock-up) 제작 8"
TECHNOPARK:1743,「2026년 충청권 미래차 전환 혁신지원사업」 기업지원 프로그램(비R&D) 모집공고(2차),충남테크노파크,tier_a_safe,,2000.0,"기업 당 최대 20,000천원",support_amount,subtract,2000.0,"최대 2,000만원",support_amount,subtract,20,"기업 당 최대 20,000천원까지 지원 (기업부담금 : 지원금액의 10%"
TECHNOPARK:268,「2026년 수소상용차 부품 성능 검증 기반 구축」사업 장비활용 지원 수혜기업 모집,충남테크노파크,tier_a_safe,,1000.0,"최대 1,000만원",support_amount,subtract,1000.0,"최대 1,000만원",support_amount,subtract,3,"10,000천원 이내 지원 10"
TECHNOPARK:271,CES 2027 충남관 참가기업 모집 공고,충남테크노파크,tier_a_safe,,2650.0,"최대 2,650만원",support_amount,subtract,2650.0,"최대 2,650만원",support_amount,subtract,3,"최대 26,500천원 이내(부가세 미지원)"
TECHNOPARK:579,「플렉서블·스트레처블 산업 창출을 위한 부착형 디스플레이 기술 기반구축」 2026년도 기업지원 수혜기업 모집 재공고,충남테크노파크,tier_a_safe,,2630.0,"최대 2,630만원",support_amount,subtract,2630.0,"최대 2,630만원",support_amount,subtract,2,"최대지원금 규모는 26,300천원 이내임③ 지원방식 :직접지원*형태임 *수행기관이 필요자원(모듈"
TECHNOPARK:654,아산시 CES 2027 기업지원 사업 참가기업 모집 공고,충남테크노파크,tier_a_safe,,2700.0,"전액 지원 (27,000천원 이내)",support_amount,subtract,2700.0,"최대 2,700만원",support_amount,subtract,3,"최대 27,000천원 이내(부가세 미지원)"
TECHNOPARK:818,「2026년 지역 거점 정보보호 클러스터 구축 사업」정보보호 성장지원 과제 모집공고(재공고),충남테크노파크,tier_a_safe,,1000.0,"최대 1,000만원",support_amount,subtract,1000.0,"최대 1,000만원",support_amount,subtract,5,"인포테인먼트 등 다양한 기능을 수행하게 하는 부품산업군 - 특화산업 사업화(비R&D) 지원 : 5개사(1개사/10,000천원)* *공급사에 지급될 지원금 대비 10%인 부가가치세는 수혜기업이 부담함 2지원분야 및 지원대상 □ (지원분야) 사업화 지원(5건)구분①사업화"
TECHNOPARK:976,「플렉서블·스트레처블 산업 창출을 위한 부착형 디스플레이 기술 기반구축」 2026년도 기업지원 수혜기업 모집 재공고,충남테크노파크,tier_a_safe,,200.0,최대 200만원,support_amount,subtract,200.0,최대 200만원,support_amount,subtract,2,"최대지원금 규모는 2,000천원 이내임③ 지원방식 :직접지원*형태임 *수행기관이 필요자원(모듈"
TECHNOPARK:988,2026년 충청권 에너지기술공유대학 산학공동 에너지프로젝트 지원사업 2차 공고,충남테크노파크,tier_a_safe,,1500.0,"최대 1,500만원",support_amount,subtract,1500.0,"최대 1,500만원",support_amount,subtract,5,기업당 최대 15백만원 이내 지원 ◦ 사업기간 : 2026
PBLN_000000000118395,[경기] 2026년 기술닥터사업 공고,경기도,large_amount_delta_adopt_new,"새 파싱 후보 금액 2,000만원은 공정 개선 등 구체적 성과물 도출 시 지원 가능한 최대 금액으로 명확하게 제시되어 기존 최대 지원금액 500만원보다 대표 금액으로 적합합니다.",500.0,최대 500만원,support_amount,subtract,2000.0,"최대 2,000만원",support_amount,subtract,14,"공정 개선 등 구체적 성과물 도출) 2,000만원 이내 총 비용의 20% 3단계 상용화 지원 기업의 매출향상 및 고용창출 위한 제품화‧사업화 지원(상세설계"
PBLN_000000000119957,[부산] 기계ㆍ부품ㆍ철강산업 숙련기술자 고용안정 지원사업 참여 기업 및 참여자 모집 공고,부산광역시,large_amount_delta_adopt_new,새 후보가 기업 단위 한도 문맥이고 차이 배율이 극단적이지 않습니다.,750.0,최대 750만원,support_amount,subtract,2250.0,"최대 2,250만원",support_amount,subtract,14,"kr) – 지원사업 공고 ❍ 지원조건 : 수혜기업의 일자리창출(채용약정) 및 환수 조치에 동의한 기업 - 1개사 최대 2,250만원(채용약정 3명)"
PBLN_000000000120012,[경기] 2026년 공동활용 연구장비 사용료 지원 기업 모집 공고,경기도,large_amount_delta_adopt_new,새 파싱 후보 금액은 '기업당 최대 5백만원 지원'이라는 명확한 문구를 근거로 대표 지원금액으로 채택하는 것이 타당합니다.,10000.0,최대 1억원,support_amount,subtract,500.0,최대 500만원,support_amount,subtract,10,자세한 지원대상 공고문 참조 ☞ 도내 기업이 주관기관의 공동활용 연구장비(장비기반 기술서비스 포함) 사용 시 사용료 지원(기업당 최대 5백만원 지원) 사업신청 방법 온라인 접수 (경기도연구장비공동활용사업) 사업신청 사이트 온라인신청 바로가기 문의처 경기도경제과학진흥원 바이오기업지원팀
PBLN_000000000120123,2026년 금융 테스트베드 참여기업 테스트비용 지원 공고,금융위원회,large_amount_delta_adopt_new,새 후보가 기업 단위 한도 문맥이고 차이 배율이 극단적이지 않습니다.,15000.0,최대 1.5억원,support_amount,subtract,12000.0,최대 1.2억원,subsidy,subtract,7,종료일까지만 지원 □ (지원 금액)국고보조금 최대 1.2억 원 지원 ㅇ기업별 사업역량
PBLN_000000000120600,[경북] 김천시 2026년 기술주치의119지원사업 공고,경상북도,large_amount_delta_adopt_new,"새 파싱 후보 금액인 최대 1,500만원이 공고 내에서 명확하게 지원금액으로 제시되어 있으며, 기존값인 20억원과는 큰 차이가 있지만 문맥상 새로운 지원 한도를 나타내는 것으로 판단됩니다.",200000.0,최대 20억원,support_amount,subtract,1500.0,"최대 1,500만원",support_amount,subtract,13,"경북TP의 지원금은 부가세 포함 최대 15,000천원임 Ⅳ"
PBLN_000000000120673,2026년 다공성 탄소소재 기반 환경소재 및 부품개발 기반구축 사업 수혜기업 지원(시제품 제작 및 기술지도) 사업 공고,산업통상부,large_amount_delta_adopt_new,"새로운 파싱 금액은 '10백만원 이내'로 명시되어 있으며, 기존 금액인 50만원보다 훨씬 크고 지원 대상 기업 수(8개社)와 함께 구체적으로 제시되어 대표 지원금으로 적합합니다.",50.0,최대 50만원,support_amount,subtract,1000.0,"최대 1,000만원",support_amount,subtract,5,기관 보유 장비 및 도입장비를 활용하여 실증에 적용 가능한 다공성 탄소소재 기반의 제품 상용화 및 고도화를 위한 시제품 제작비 지원 10백만원 이내 8개 社 기술지원
PBLN_000000000120780,2026년 통상변화대응지원사업 참여기업 모집 공고,산업통상부,large_amount_delta_adopt_new,"새 파싱 금액은 '기업당 최대 2천만원까지 지원하며'라는 문구와 일치하며, 지원금액으로 명확하게 판단됩니다.",1000000.0,최대 100억원,support_amount,subtract,2000.0,"최대 2,000만원",support_amount,subtract,22,경영혁신지원 ◦ (지원대상) 통상변화대응기업 지정 이후 3년 이내 기업 * 기존 무역조정지원 지정기업 포함하여 지원(신청일 기준 지정 3년 이내 기업) ◦ (지원한도 및 기간) 기업당 최대 2천만원까지 지원하며
PBLN_000000000120865,2026년 한ㆍ이스라엘 국제공동기술개발사업 신규 과제 통합 공고,산업통상부,large_amount_delta_adopt_new,새 파싱 금액 42억원은 '라이트하우스 프로그램' 과제당 최대 지원금으로 명확하게 제시되어 대표 지원금으로 채택하는 것이 적절합니다.,168000.0,최대 16.8억원,support_amount,subtract,420000.0,최대 42억원,support_amount,subtract,39,단위 : 원) 구분 라이트하우스 프로그램 (Lighthouse Program) 과제 규모 제한 없음 과제당 최대 지원금(양국 컨소시엄 합계) 1) 42억 한국 측 예산 비율에 따른 과제당 지원금 2) 30% 12
PBLN_000000000120933,[경기] 시흥시 2026년 대야기계장비 소공인특화지원센터 자율사업 통합 모집 공고,경기도,large_amount_delta_adopt_new,새 후보가 기업 단위 한도 문맥이고 차이 배율이 극단적이지 않습니다.,300.0,최대 300만원,support_amount,subtract,700.0,최대 700만원,support_amount,subtract,27,사업지원 등 9개사 (최종 사업지원 4개사) 업체당 최대 700만원
PBLN_000000000121028,[울산] 2026년 상반기 산업안전보건 국제표준 인증기업 지원사업 시행 공고,울산광역시,large_amount_delta_adopt_new,새 후보가 기업 단위 한도 문맥이고 차이 배율이 극단적이지 않습니다.,200.0,최대 200만원,support_amount,subtract,300.0,최대 300만원,support_amount,subtract,27,업체당 300만원 한도 氠瑢 구 분 지원 한도액(천원) 비 고 합 계 3
PBLN_000000000122238,[강원] 춘천시 2026년 지식재산 국내분쟁 비용지원 사업 모집 연장 공고,강원특별자치도,large_amount_delta_adopt_new,새 후보가 기업 단위 한도 문맥이고 차이 배율이 극단적이지 않습니다.,300.0,최대 300만원,support_amount,subtract,800.0,최대 800만원,support_amount,subtract,5,"경고장 대응 지원 - 기업당 최대 8,000 천원 이내 지원 사업신청 방법 이메일 접수 (ip15@gwep"
PBLN_000000000122394,[제주] 2026년 전기차 사용 후 배터리 실증 지원사업(KC인증) 상시모집 공고,제주특별자치도,large_amount_delta_adopt_new,새 후보가 기업 단위 한도 문맥이고 차이 배율이 극단적이지 않습니다.,5000.0,"최대 5,000만원",support_amount,subtract,2500.0,"최대 2,500만원",support_amount,subtract,6,"1개사당 최대 25,000천원 지원3"
PBLN_000000000122623,[전북] 2026년 2차 자동차 대체부품 분야 기업지원 사업 공고,전북특별자치도,large_amount_delta_adopt_new,새 후보가 기업 단위 한도 문맥이고 차이 배율이 극단적이지 않습니다.,49493.0,,unknown,review,25586.3,최대 2.6억원,support_amount,subtract,7,"000원 4건(품목) 내외 지원 김제시 : 255,863,000원 ‣ 국산차 부품 : 최대 2억원/과제 - 기업별 수혜 이력에 따라 과제당 최대 지원금 차등 지원 氠瑢 구분 2회이상 3회이상 4회이상 汤捯 최"
PBLN_000000000123053,2026년 2차 경북 영천시 금호 이웃사촌마을 조성사업 청년창업 및 이전기업 지원사업 참여기업(이전기업) 모집 공고,경상북도,large_amount_delta_adopt_new,"새 파싱 후보 금액 2억원(20,000만원)은 '단년도 최대 200,000천원'이라는 명확한 문구를 근거로 하며, 기존 최대 5,000만원보다 명확히 상위 금액이므로 대표 금액으로 채택합니다.",5000.0,"최대 5,000만원",support_amount,subtract,20000.0,최대 2억원,support_amount,subtract,13,"구축(임차) 및 신제품개발 또는 제품고도화 등 자금 지원(단년도 최대 200,000천원"
PBLN_000000000123150,2026년 소공인 스마트제조지원(스마트공방)사업 추가 모집 공고,중소벤처기업부,large_amount_delta_adopt_new,"새 파싱 후보 금액 3,000만원은 '운영기관별 최대 3,000만원'이라는 명확한 문구와 함께 제시되어 대표 지원금으로 판단됩니다.",600.0,최대 600만원,subsidy,subtract,3000.0,"최대 3,000만원",subsidy,subtract,15,"클러스터특성에맞는소(상)공인연계사업추진등 -(지원금액) 운영기관별최대3,000만원(국비100%) * 기관별 사업계획에 따라 지원금액 조정 가능 ** 단"
PBLN_000000000123277,[대전ㆍ충청] 2026년 중소기업 AI훈련확산 지원사업 참여기업 모집 공고,고용노동부,large_amount_delta_adopt_new,새 후보가 기업 단위 한도 문맥이고 차이 배율이 극단적이지 않습니다.,280.0,최대 280만원,support_amount,subtract,1000.0,"최대 1,000만원",support_amount,subtract,16,"10명 이내 (훈련 운영) 프로젝트 수행방식의 훈련 참여자 주도형 훈련 (지원혜택) 훈련과정개발비(최대 210만원) + 훈련교사 수당(기업당 최대 1,000만원) + 훈련비(NCS단가 × 훈련시간 × 훈련인원) 체계적 현장훈련(S-OJT) Key Point"
PBLN_000000000123300,[광주] 2026년 자동차 부품업체 지속 가능 전환기업 육성지원사업 지원기업 모집 공고,광주광역시,large_amount_delta_adopt_new,새 후보가 기업 단위 한도 문맥이고 차이 배율이 극단적이지 않습니다.,1600.0,"최대 1,600만원",support_amount,subtract,2500.0,"최대 2,500만원",support_amount,subtract,6,외 수요 기반 요구사항 해결과 조기 사업화를 위한 샘플 제작지원 및 고객(사) 니즈 반영 개발제품에 대한 고급화 지원(기업당 최대 25백만원 내외)
PBLN_000000000123456,[전남] 화순군 2026년 스타기업 모집 공고,전라남도,large_amount_delta_adopt_new,새 후보가 기업 단위 한도 문맥이고 차이 배율이 극단적이지 않습니다.,6000.0,"최대 6,000만원",support_amount,subtract,2000.0,"최대 2,000만원",support_amount,subtract,8,2개 분야별 세부 프로그램(기업별 최대 20백만원 이내) 지원 - 기술지원 : 시제품제작지원
PBLN_000000000123472,[세종] 2026년 정보보호 기업육성(사업화 & 창업ㆍ벤처 육성) 지원사업 모집 공고,세종특별자치시,large_amount_delta_adopt_new,새 후보가 기업 단위 한도 문맥이고 차이 배율이 극단적이지 않습니다.,4000.0,"최대 4,000만원",support_amount,subtract,1000.0,"최대 1,000만원",support_amount,subtract,11,"15,000천원 - 창업·벤처육성 : 40,000천원(4개사) / 1개사 최대 10,000천원○(지원대상)세종 소재 ICT/SW기반 정보보호 제품·서비스 기술개발 및 사업화"
PBLN_000000000123480,[부산] 2026년 2차 블록체인 허브 입주기업 맞춤형 지원 프로그램 모집 공고,부산광역시,large_amount_delta_adopt_new,"새 파싱 금액은 '기업당 최대 1,000만원 이내'로 명시되어 있어 대표 지원금으로 적합합니다.",100.0,최대 100만원,support_amount,subtract,1000.0,"최대 1,000만원",support_amount,subtract,9,"부산 블록체인 허브 입주기업 혹은 입주 예정기업 ☞ 입주기업의 수요에 따라 세부프로그램 중 선택하여 프로그램(기업당 최대 1,000만원 이내) 지원 - 비즈니스 성장"
PBLN_000000000123506,[전남광주] 2026년 2차 전남 지역기업 성장사다리 지원사업 연장 공고,중소벤처기업부,large_amount_delta_adopt_new,"새로운 파싱 후보 금액 5,000만원은 두 사업을 합하여 지원 가능한 최대 금액으로 명확하게 제시되어 기존 최대 지원금 3,500만원보다 대표 금액으로 적합합니다.",3500.0,"최대 3,500만원",support_amount,subtract,5000.0,"최대 5,000만원",support_amount,subtract,27,"두 사업을 합하여 5,000만원 이내 지원 가능하나"
PBLN_000000000123525,[충남ㆍ충북ㆍ대전ㆍ세종] 2026년 2차 기업 지원 프로그램(비R&D) 지원대상 모집 공고(미래차 산업 혁신 지원사업),충청남도,large_amount_delta_adopt_new,"새로운 파싱 후보 금액이 '기업 당 최대 20,000천원까지 지원'이라는 명확한 문구를 근거로 최대 지원금으로 판단됩니다.",1100.0,"최대 1,100만원",support_amount,subtract,2000.0,"최대 2,000만원",support_amount,subtract,20,"기업 당 최대 20,000천원까지 지원 (기업부담금 : 지원금액의 10%"
PBLN_000000000123584,[경남] 2026년 지역기업 성장사다리 지원사업 패스트트랙(Track A) 모집 공고,중소벤처기업부,large_amount_delta_adopt_new,새 후보가 기업 단위 한도 문맥이고 차이 배율이 극단적이지 않습니다.,1000.0,"최대 1,000만원",support_amount,subtract,2000.0,"최대 2,000만원",support_amount,subtract,9,"마케팅 지원(기업당 20,000천원 이내)"
PBLN_000000000123642,[전남광주] 2026년 2차 글로벌강소기업 1000+ 프로젝트 자율 프로그램 모집 공고,전남광주통합특별시,large_amount_delta_adopt_new,새 후보가 기업 단위 한도 문맥이고 차이 배율이 극단적이지 않습니다.,800.0,최대 800만원,support_amount,subtract,3500.0,"최대 3,500만원",support_amount,subtract,8,□ 지역자율프로그램 지원내용ㅇ신청금액 :기업당 20백만원 ~35백만원 내외ㅇ기업부담금 :자부담은 의무사항이 아니며
PBLN_000000000123671,[전북] 2026년 2차 혁신성장 R&D+(연구개발)사업 지원사업 모집 공고,전북특별자치도,large_amount_delta_adopt_new,자유공모형 과제당 최대 9.5억원으로 명시되어 있어 대표 지원금으로 채택함,2470.0,"최대 2,470만원",support_amount,subtract,95000.0,최대 9.5억원,support_amount,subtract,55,대학 및 기업 등 ☞ 혁신성장산업 분야 도내기업의 상용화 가능 기술개발 과제 집중 지원 - 투자유치 : 과제당 110백만원 이내 - 구매조건부 : 과제당 110백만원 이내 - 자유공모형 : 과제당 950백만원 이내 사업신청 방법 온라인 접수 (전북R&D종합정보시스템) 사업신청 사이트 온라인신청 바로가기 문의처 전북테크노파크 과학기술진흥단 R&D지원팀
PBLN_000000000123694,[대전] 2026년 팝:콘 고도화 제작 지원사업 참여기업 모집 수정 공고,대전광역시,large_amount_delta_adopt_new,새 후보가 기업 단위 한도 문맥이고 차이 배율이 극단적이지 않습니다.,28950.0,최대 2.9억원,support_amount,subtract,5790.0,"최대 5,790만원",support_amount,subtract,13,"/ 5개사 지원(기업당 최대 57,900천원)구분세부분야지원기업수지원금액자유분야보유 콘텐츠 업그레이드 및 사업화 지원3개사 기업당(57"
SMARTFACTORY:2025-N-0203:2,2026년도 자율형공장 구축 지원사업(단독신청),스마트공장 사업관리시스템,large_amount_delta_adopt_new,새 파싱 후보 금액 6억원은 공고 제목 및 문맥상 최대 지원 한도로 명확하게 판단되어 대표 금액으로 채택합니다.,30000.0,최대 50% 지원,support_ratio,ratio_cap,60000.0,최대 6억원,support_amount,subtract,28,연 3억원 이내) 지원유형 지원기간 지원한도 지원비율 구축목표수준 * 고도화 최대 2년 연 3억(2년 6억) 50% 이내 중간1 이상 * 구축목표 수준은 KS X 9001-1(스마트공장 기본개념과 구조) 표준 기준 ** AI(인공지능)
SMARTFACTORY:2026-N-0102:1,2026년도 강원 지역특화형(바이오헬스·식품) 스마트공장 구축사업(고도화) 공고,스마트공장 사업관리시스템,large_amount_delta_adopt_new,새 파싱 후보 금액인 최대 2억원 한도가 공고 내에서 명확하게 '회당 최대 2억원 한도'로 제시되어 대표 지원금으로 채택하는 것이 적절합니다.,25000.0,최대 2.5억원,support_amount,subtract,20000.0,최대 2억원,support_amount,subtract,15,"원 내에서 2회( 1회차 고도화→ 2회차 동일수준) 까지 지원 하되, 회당 최대 2억원 한도, 지원비율 50% 이내에서 지원 가능 * 단, 공고일 전에 스마트공장 구축"
SMARTFACTORY:2026-N-0103:1,2026년도 강원 지역특화형(바이오헬스·식품) 스마트공장 구축사업(기초) 공고,스마트공장 사업관리시스템,large_amount_delta_adopt_new,"새 파싱 후보 금액인 2억원(20,000만원)이 '회당 최대 2억원 한도'라는 명확한 문구와 일치하며, 기존값 2.5억원보다 더 구체적인 지원 한도를 제시하고 있습니다.",25000.0,최대 2.5억원,support_amount,subtract,20000.0,최대 2억원,support_amount,subtract,15,"원 내에서 2회( 1회차 고도화→ 2회차 동일수준) 까지 지원 하되, 회당 최대 2억원 한도, 지원비율 50% 이내에서 지원 가능 * 단, 공고일 전에 스마트공장 구축"
TECHNOPARK:1752,[서천군] 2026년 시군구연고산업육성 협업프로젝트(서천군 해양바이오 인큐베이팅 사업) 3차 수혜기업 모집 공고 기간 연장 안내,충남테크노파크,large_amount_delta_adopt_new,새 후보가 기업 단위 한도 문맥이고 차이 배율이 극단적이지 않습니다.,5000.0,조건별 기업당 최대 5천만원,non_cash,recommend_only,7000.0,"최대 7,000만원",support_amount,subtract,16,kr/region/rms 氠瑢 ◎ 기업당 연 최대 7천만원 지원 ▹ 기업지원 프로그램 : 기업당 최대 5천만원 ▹ 외국인 인력채용 : 기업당 최대 1천만원 ▹ 생산성향상 : 기업당 최대 1천만원 ◎ 기
ENERGYAGENCY:24575,(수정)2026년도 산업진단 개선이행 지원사업 2차 공고,한국에너지공단,extra_payload:manual_representative_91_auto_adopt_payload_20260703_135643.json,selected_candidate_missing Gemini/규칙 재판정 채택,69000.0,최대 6.9억원,support_amount,subtract,1.0,최대 1만원,support_amount,subtract,2,/ 약 69개 사업장 ㅇ 지원한도 : 사업장 당 최대 1.000만원(투자비용의 70% 또는 50%) - 타 유사사업과의 지원금 중복지원 불가능 ㅇ 신청방법 - (사업신청) 전자메일 신청(메일주소 : conan0
PBLN_000000000117992,2026년 나눔장비 이전지원사업 모집 공고,과학기술정보통신부,extra_payload:manual_representative_91_auto_adopt_payload_20260703_135643.json,selected_candidate_missing Gemini/규칙 재판정 채택,6000.0,"최대 6,000만원",support_amount,subtract,3000.0,"최대 3,000만원",support_amount,subtract,11,여러 중소기업에 골고루 혜택을 제공하기 위해 1개 기업당 10개 이하 장비(취득금액 3천만원 이상)로 이전지원을 제한하는 ｢나눔장비 총량제｣ 실시 氠瑢 연구개발 또는 국산 장비개발 관련 중소기업 필수 서류 가
PBLN_000000000119010,[인천] 2026년 연구장비 공동활용 지원사업 모집 공고,인천광역시,extra_payload:manual_representative_91_auto_adopt_payload_20260703_135643.json,selected_candidate_missing Gemini/규칙 재판정 채택,300.0,,subsidy,subtract,300.0,최대 300만원,support_amount,subtract,3,13개社 이상 m 연구장비 사용료 기업당 300만원 이내 1회 지원
PBLN_000000000119206,[충남] 아산시 2026년 해외마케팅 지원사업 참가기업 모집 공고,충청남도,extra_payload:manual_representative_91_auto_adopt_payload_20260703_135643.json,selected_candidate_missing Gemini/규칙 재판정 채택,400.0,최대 400만원,subsidy,subtract,400.0,최대 400만원,support_amount,subtract,11,기업ㆍ제품 홍보영상 등 동영상 제작비 지원(기업당 400만원 한도) 사업신청 방법 이메일 접수 (lnk128@korea
PBLN_000000000119454,[경기] 평택시 2026년 국내외 지식재산 권리화 지원사업 모집 공고,경기도,extra_payload:manual_representative_91_auto_adopt_payload_20260703_135643.json,selected_candidate_missing Gemini/규칙 재판정 채택,0.0,최대 0만원,support_amount,subtract,150.0,최대 150만원,support_amount,subtract,4,PCT 소요 비용 지원 분야지원내용규모지원한도비율지원내용국내 출원국내 특허20개사150만원/건80%° 변리사 수임료(VAT 제외) (출원료
PBLN_000000000121191,2026년 산업 분야 온실가스 국제감축사업 공고,산업통상부,extra_payload:manual_representative_91_auto_adopt_payload_20260703_135643.json,selected_candidate_missing Gemini/규칙 재판정 채택,1000000.0,최대 100억원,support_amount,subtract,1000000.0,최대 100억원,support_amount,subtract,7,100억원 이하) 총 2건 내외 타당성조사지원 설계
PBLN_000000000121785,[전남광주] 2026년 소규모 밀착 안전망 구축사업 참여기업 모집 공고(지역 중대재해 예방 사각지대 해소사업),전남광주통합특별시,extra_payload:manual_representative_91_auto_adopt_payload_20260703_135643.json,selected_candidate_missing Gemini/규칙 재판정 채택,10000.0,최대 1억원,support_amount,subtract,25.0,최대 25만원,support_amount,subtract,11,방진마스크최대25만원4 추진절차  (제조업) 5~19인 제조 안전 길잡이 구축①공고및접수⇒②현장위험성평 가⇒③선정및지원품 목 확 정⇒④맞춤형지원및
PBLN_000000000121945,2026년 자이언트캐스팅(다이캐스팅) 부품 시험ㆍ평가ㆍ인증 및 기술지도 지원 시행 공고(자이언트캐스팅 공용센터 기반구축 사업),과학기술정보통신부,extra_payload:manual_representative_91_auto_adopt_payload_20260703_135643.json,selected_candidate_missing Gemini/규칙 재판정 채택,1000.0,"최대 1,000만원",subsidy,subtract,200.0,최대 200만원,subsidy,subtract,5,"000천원 한도 * 국비/지방비 지원 금액 변동에 따라 지원 금액 변동 가능성 있음 ② 기술지도 (*신청 필수) 지원기관지원건수지원금액한국기계연구원5건최대 2,000천원 (VAT포함) - 산업현장 맞춤형 애로기술을 해소하기 위한 전문가 발굴 및 매칭으로 신규 다이캐스팅 부품(기업)의 기술 다각화를 위한 기술지도"
PBLN_000000000123103,[전남광주] 로컬콘텐츠 기반 문화상품 개발 컨소시엄(공방&디자인기업) 모집 공고,전남광주통합특별시,extra_payload:manual_representative_91_auto_adopt_payload_20260703_135643.json,selected_candidate_missing Gemini/규칙 재판정 채택,1000.0,"최대 1,000만원",support_amount,subtract,800.0,최대 800만원,support_amount,subtract,3,지식재산권 출원 등 - (상품개발) 과제당 8000천원 - (마케팅) 제품촬영 및 상세페이지 제작 등 온라인 판로를 위한 마케팅 지원 사업신청 방법 이메일 접수(yujeong@gdc
PBLN_000000000123192,[경북] 영주시 2026년 3차 지식재산 긴급지원 사업 모집 공고,경상북도,extra_payload:manual_representative_91_auto_adopt_payload_20260703_135643.json,selected_candidate_missing Gemini/규칙 재판정 채택,1400.0,"최대 1,400만원",subsidy,subtract,900.0,최대 900만원,subsidy,subtract,13,"해외출원비용 등을 지원 氠瑢 구분 세부 사업명 정부지원금 규모 분담금 특 허 특허기술홍보영상제작 9,000천원 이내 40% (현금20%+현물20%) 단"
PBLN_000000000123205,[경기] 안양시 2026년 하반기 국내외 IP 출원 및 인증 지원사업 모집 공고,경기도,extra_payload:manual_representative_91_auto_adopt_payload_20260703_135643.json,selected_candidate_missing Gemini/규칙 재판정 채택,400.0,최대 400만원,support_amount,subtract,2000000.0,최대 200억원,support_amount,subtract,8,아래 요건을 모두 충족하는 기업 ① 소재지 : 안양시 소재 (본사 또는 공장) 중소ㆍ벤처기업 (사업자등록 기준) ② 매출액 : 재무제표 최근 3년 평균 매출액 200억 이하 (상장사ㆍ중견기업 제외) ☞ 국내외 IP 출원 소요비용의 80% 지원
PBLN_000000000123284,2026년 고용노동부(안전보건공단) 연계 스마트 안전장비지원 품목 등록 시행계획 공고,과학기술정보통신부,extra_payload:manual_representative_91_auto_adopt_payload_20260703_135643.json,selected_candidate_missing Gemini/규칙 재판정 채택,3000.0,"최대 3,000만원",subsidy,subtract,3000.0,"최대 3,000만원",support_amount,subtract,2,"중소기업기본법 상 소기업 규모 이하 사업장 노동시장 이중구조 개선을 위한 상생 협약을 체결한 협력업체로서 중소기업기본법 상 중소기업 규모 이하 사업장 사업개요1 지원대상2 지원품목5 지원금액 및 절차3 신청기간 및 방법4 지원금액 : 동일 사업주 또는 법인 당 최대 3,000만원까지(공단 판단금액의 최대 80%)"
PBLN_000000000123381,[강원] 2026년 2차 지역주력산업육성(지역특화 프로젝트 레전드 50+) 지원모집 공고(강원 2.0 퀀텀점프),중소벤처기업부,extra_payload:manual_representative_91_auto_adopt_payload_20260703_135643.json,selected_candidate_missing Gemini/규칙 재판정 채택,,지원금 확인 필요,,recommend_only,2000.0,"최대 2,000만원",support_amount,subtract,12,"기업은 2개 프로그램 내에서 신청 가능(지원한도: 총20,000천원 이내) - 2 - ◦(신청자격)강원지역 지역특화 프로젝트에 선정된 참여기업 * 지역특화 프로젝트 레전드 50+2"
PBLN_000000000123644,[전북] 2026년 3차 데이터 활용기업 맞춤형 지원사업 수요기업 모집 연장 공고,전북특별자치도,extra_payload:manual_representative_91_auto_adopt_payload_20260703_135643.json,selected_candidate_missing Gemini/규칙 재판정 채택,600.0,최대 600만원,support_amount,subtract,600.0,최대 600만원,support_amount,subtract,27,1인 창조기업 ☞ 데이터 활용이 필요한 도내 기업 대상 새로운 서비스ㆍ제품 개발을 위한 데이터 구매 비용 지원(기업당 6백만원 이내)
