policy_id,title,organization,fetch_status,source_kind,decision,decision_reasons,decision_reasons_ko,comparison_reasons,old_amount_manwon,old_amount_type,old_roi_apply_method,candidate_count,new_selected_amount_manwon,new_selected_type,new_roi_apply_method,new_support_ratio,detail_text_length,attachment_text_length,fetch_error,url
PBLN_000000000123381,[강원] 2026년 2차 지역주력산업육성(지역특화 프로젝트 레전드 50+) 지원모집 공고(강원 2.0 퀀텀점프),중소벤처기업부,fetched,url,safe,clear_selected_candidate,대표금액 후보가 명확함,type_changed:unknown->support_amount | roi_method_changed:recommend_only->subtract | new_amount_found_from_source,,,recommend_only,12,2000.0,support_amount,subtract,,2562,3830,2026년도 지역주력산업육성(지역특화 프로젝트 레전드 50+) 지원모집 2차 공고 (강원 2.0 퀀텀점프)+.pdf: 400 Client Error: Bad Request for url: https://www.bizinfo.go.kr/sii/siia/2026%EB%85%84%EB%8F%84%20%EC%A7%80%EC%97%AD%EC%A3%BC%EB%A0%A5%EC%82%B0%EC%97%85%EC%9C%A1%EC%84%B1(%EC%A7%80%EC%97%AD%ED%8A%B9%ED%99%94%20%ED%94%84%EB%A1%9C%EC%A0%9D%ED%8A%B8%20%EB%A0%88%EC%A0%84%EB%93%9C%2050+)%20%EC%A7%80%EC%9B%90%EB%AA%A8%EC%A7%91%202%EC%B0%A8%20%EA%B3%B5%EA%B3%A0%20(%EA%B0%95%EC%9B%90%202.0%20%ED%80%80%ED%85%80%EC%A0%90%ED%94%84)+.pdf / 202606191111110787.pdf: 404 Client Error: Not Found for url: https://www.bizinfo.go.kr/sii/siia/202606191111110787.pdf,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000123381
PBLN_000000000123387,[경기] 안양시 2026년 우수기업 선정 공고,경기도,fetched,url,needs_review,selected_candidate_missing,금액 후보는 있으나 대표금액을 선택하지 못함,old_amount_without_new_selected_amount,500.0,support_amount,subtract,4,,,,0.4,1986,16532,2026년 안양시 우수기업 선정 공고문.hwpx: 400 Client Error: Bad Request for url: https://www.bizinfo.go.kr/sii/siia/2026%EB%85%84%20%EC%95%88%EC%96%91%EC%8B%9C%20%EC%9A%B0%EC%88%98%EA%B8%B0%EC%97%85%20%EC%84%A0%EC%A0%95%20%EA%B3%B5%EA%B3%A0%EB%AC%B8.hwpx / 2026년 안양시 우수기업 선정 안내문.hwpx: 400 Client Error: Bad Request for url: https://www.bizinfo.go.kr/sii/siia/2026%EB%85%84%20%EC%95%88%EC%96%91%EC%8B%9C%20%EC%9A%B0%EC%88%98%EA%B8%B0%EC%97%85%20%EC%84%A0%EC%A0%95%20%EC%95%88%EB%82%B4%EB%AC%B8.hwpx / 202606191138590709.hwpx: 404 Client Error: Not Found for url: https://www.bizinfo.go.kr/sii/siia/202606191138590709.hwpx / 202606191139040183.hwpx: 404 Client Error: Not Found for url: https://www.bizinfo.go.kr/sii/siia/202606191139040183.hwpx / 202606191139040269.hwpx: 404 Client Error: Not Found for url: https://www.bizinfo.go.kr/sii/siia/202606191139040269.hwpx / 2026년 안양시 우수기업 선정 신청서 및 제출서류 등.hwpx: 400 Client Error: Bad Request for url: https://www.bizinfo.go.kr/sii/siia/2026%EB%85%84%20%EC%95%88%EC%96%91%EC%8B%9C%20%EC%9A%B0%EC%88%98%EA%B8%B0%EC%97%85%20%EC%84%A0%EC%A0%95%20%EC%8B%A0%EC%B2%AD%EC%84%9C%20%EB%B0%8F%20%EC%A0%9C%EC%B6%9C%EC%84%9C%EB%A5%98%20%EB%93%B1.hwpx,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000123387
PBLN_000000000123389,2026년 3차 광주 차세대 지능형 반도체 적용 온디바이스 AI 스케일업 밸리 육성 사업 성장스케일업 지원 수혜기업 추가모집 통합 공고(딥테크 스케일업 밸리 육성사업),과학기술정보통신부,fetched,url,needs_review,selected_candidate_missing,금액 후보는 있으나 대표금액을 선택하지 못함,old_amount_without_new_selected_amount,300.0,support_amount,subtract,5,,,,,2479,14439,★붙임1.공고문_온디바이스AI_3차.pdf: 400 Client Error: Bad Request for url: https://www.bizinfo.go.kr/sii/siia/%E2%98%85%EB%B6%99%EC%9E%841.%EA%B3%B5%EA%B3%A0%EB%AC%B8_%EC%98%A8%EB%94%94%EB%B0%94%EC%9D%B4%EC%8A%A4AI_3%EC%B0%A8.pdf / 202606191338140473.pdf: 404 Client Error: Not Found for url: https://www.bizinfo.go.kr/sii/siia/202606191338140473.pdf / 202606191338470066.hwpx: 404 Client Error: Not Found for url: https://www.bizinfo.go.kr/sii/siia/202606191338470066.hwpx / 별첨.엣지향NPU4사모델자료.hwpx: 400 Client Error: Bad Request for url: https://www.bizinfo.go.kr/sii/siia/%EB%B3%84%EC%B2%A8.%EC%97%A3%EC%A7%80%ED%96%A5NPU4%EC%82%AC%EB%AA%A8%EB%8D%B8%EC%9E%90%EB%A3%8C.hwpx / 202606191338470005.hwp: 404 Client Error: Not Found for url: https://www.bizinfo.go.kr/sii/siia/202606191338470005.hwp / 붙임3.제출서류양식(②~⑥).hwp: 400 Client Error: Bad Request for url: https://www.bizinfo.go.kr/sii/siia/%EB%B6%99%EC%9E%843.%EC%A0%9C%EC%B6%9C%EC%84%9C%EB%A5%98%EC%96%91%EC%8B%9D(%E2%91%A1~%E2%91%A5).hwp,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000123389
PBLN_000000000123392,[부산] 2026년 2차 지산학 기술도입 지원사업 참여기업 모집 공고(지산학 연결중개 촉진 지원사업),부산광역시,fetched,url,safe,clear_selected_candidate,대표금액 후보가 명확함,,1000.0,support_amount,subtract,4,1000.0,support_amount,subtract,0.5,2448,12694,01.+(공고문)+2026년+지산학+기술도입+지원사업+.pdf: 400 Client Error: Bad Request for url: https://www.bizinfo.go.kr/sii/siia/01.+(%EA%B3%B5%EA%B3%A0%EB%AC%B8)+2026%EB%85%84+%EC%A7%80%EC%82%B0%ED%95%99+%EA%B8%B0%EC%88%A0%EB%8F%84%EC%9E%85+%EC%A7%80%EC%9B%90%EC%82%AC%EC%97%85+.pdf / 202606191355260172.pdf: 404 Client Error: Not Found for url: https://www.bizinfo.go.kr/sii/siia/202606191355260172.pdf / 02.+(신청서)+2026년+지산학+기술도입+지원사업.hwpx: 400 Client Error: Bad Request for url: https://www.bizinfo.go.kr/sii/siia/02.+(%EC%8B%A0%EC%B2%AD%EC%84%9C)+2026%EB%85%84+%EC%A7%80%EC%82%B0%ED%95%99+%EA%B8%B0%EC%88%A0%EB%8F%84%EC%9E%85+%EC%A7%80%EC%9B%90%EC%82%AC%EC%97%85.hwpx / 202606191355220444.hwpx: 404 Client Error: Not Found for url: https://www.bizinfo.go.kr/sii/siia/202606191355220444.hwpx / 03.+(첨부서식)+2026년+지산학+기술도입+지원사업.hwp: 400 Client Error: Bad Request for url: https://www.bizinfo.go.kr/sii/siia/03.+(%EC%B2%A8%EB%B6%80%EC%84%9C%EC%8B%9D)+2026%EB%85%84+%EC%A7%80%EC%82%B0%ED%95%99+%EA%B8%B0%EC%88%A0%EB%8F%84%EC%9E%85+%EC%A7%80%EC%9B%90%EC%82%AC%EC%97%85.hwp / 202606191355220535.hwp: 404 Client Error: Not Found for url: https://www.bizinfo.go.kr/sii/siia/202606191355220535.hwp,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000123392
PBLN_000000000123397,[충북] 2026년 중소기업 산업보안 진단 컨설팅 모집 공고(산업기술단지 거점기능강화사업),중소벤처기업부,fetched,url,needs_review,candidate_missing,금액 후보 자체를 찾지 못함,,,unknown,recommend_only,0,,,,,2283,4954,[붙임4] 2026년 충북 중소기업 산업보안 진단 컨설팅 모집공고문+.pdf: 400 Client Error: Bad Request for url: https://www.bizinfo.go.kr/sii/siia/%5B%EB%B6%99%EC%9E%844%5D%202026%EB%85%84%20%EC%B6%A9%EB%B6%81%20%EC%A4%91%EC%86%8C%EA%B8%B0%EC%97%85%20%EC%82%B0%EC%97%85%EB%B3%B4%EC%95%88%20%EC%A7%84%EB%8B%A8%20%EC%BB%A8%EC%84%A4%ED%8C%85%20%EB%AA%A8%EC%A7%91%EA%B3%B5%EA%B3%A0%EB%AC%B8+.pdf / 202606191422110329.pdf: 404 Client Error: Not Found for url: https://www.bizinfo.go.kr/sii/siia/202606191422110329.pdf / [붙임1] 지원신청서(서식1).hwp: 400 Client Error: Bad Request for url: https://www.bizinfo.go.kr/sii/siia/%5B%EB%B6%99%EC%9E%841%5D%20%EC%A7%80%EC%9B%90%EC%8B%A0%EC%B2%AD%EC%84%9C(%EC%84%9C%EC%8B%9D1).hwp / [붙임3] 기업지원 정보 활용을 위한 동의서(서식3).hwp: 400 Client Error: Bad Request for url: https://www.bizinfo.go.kr/sii/siia/%5B%EB%B6%99%EC%9E%843%5D%20%EA%B8%B0%EC%97%85%EC%A7%80%EC%9B%90%20%EC%A0%95%EB%B3%B4%20%ED%99%9C%EC%9A%A9%EC%9D%84%20%EC%9C%84%ED%95%9C%20%EB%8F%99%EC%9D%98%EC%84%9C(%EC%84%9C%EC%8B%9D3).hwp / 202606191422020687.hwp: 404 Client Error: Not Found for url: https://www.bizinfo.go.kr/sii/siia/202606191422020687.hwp / 202606191422020774.hwp: 404 Client Error: Not Found for url: https://www.bizinfo.go.kr/sii/siia/202606191422020774.hwp / 202606191422020824.hwp: 404 Client Error: Not Found for url: https://www.bizinfo.go.kr/sii/siia/202606191422020824.hwp / [붙임2] 사전 수요조사서(서식2).hwp: 400 Client Error: Bad Request for url: https://www.bizinfo.go.kr/sii/siia/%5B%EB%B6%99%EC%9E%842%5D%20%EC%82%AC%EC%A0%84%20%EC%88%98%EC%9A%94%EC%A1%B0%EC%82%AC%EC%84%9C(%EC%84%9C%EC%8B%9D2).hwp,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000123397
PBLN_000000000123398,[경북] 2026년 4차산업혁명 핵심기술개발사업(혁신기술R&D) 지원사업 공고,경상북도,fetched,url,safe,clear_selected_candidate,대표금액 후보가 명확함,type_changed:support_ratio->support_amount | roi_method_changed:ratio_cap->subtract | new_amount_found_from_source,,support_ratio,ratio_cap,5,10000.0,support_amount,subtract,1.0,2653,34815,202606191412300114.pdf: 404 Client Error: Not Found for url: https://www.bizinfo.go.kr/sii/siia/202606191412300114.pdf / [운영요령]경상북도 4차산업혁명 핵심기술개발사업 운영요령.pdf: 400 Client Error: Bad Request for url: https://www.bizinfo.go.kr/sii/siia/%5B%EC%9A%B4%EC%98%81%EC%9A%94%EB%A0%B9%5D%EA%B2%BD%EC%83%81%EB%B6%81%EB%8F%84%204%EC%B0%A8%EC%82%B0%EC%97%85%ED%98%81%EB%AA%85%20%ED%95%B5%EC%8B%AC%EA%B8%B0%EC%88%A0%EA%B0%9C%EB%B0%9C%EC%82%AC%EC%97%85%20%EC%9A%B4%EC%98%81%EC%9A%94%EB%A0%B9.pdf / 2. 2026년도 4차산업혁명 핵심기술개발사업 참여기업 모집 공고.hwp: 400 Client Error: Bad Request for url: https://www.bizinfo.go.kr/sii/siia/2.%202026%EB%85%84%EB%8F%84%204%EC%B0%A8%EC%82%B0%EC%97%85%ED%98%81%EB%AA%85%20%ED%95%B5%EC%8B%AC%EA%B8%B0%EC%88%A0%EA%B0%9C%EB%B0%9C%EC%82%AC%EC%97%85%20%EC%B0%B8%EC%97%AC%EA%B8%B0%EC%97%85%20%EB%AA%A8%EC%A7%91%20%EA%B3%B5%EA%B3%A0.hwp / 202606191412150478.hwp: 404 Client Error: Not Found for url: https://www.bizinfo.go.kr/sii/siia/202606191412150478.hwp / 202606191412290976.hwp: 404 Client Error: Not Found for url: https://www.bizinfo.go.kr/sii/siia/202606191412290976.hwp / 3. 2026년도 4차산업혁명 핵심기술개발사업 신청양식.hwp: 400 Client Error: Bad Request for url: https://www.bizinfo.go.kr/sii/siia/3.%202026%EB%85%84%EB%8F%84%204%EC%B0%A8%EC%82%B0%EC%97%85%ED%98%81%EB%AA%85%20%ED%95%B5%EC%8B%AC%EA%B8%B0%EC%88%A0%EA%B0%9C%EB%B0%9C%EC%82%AC%EC%97%85%20%EC%8B%A0%EC%B2%AD%EC%96%91%EC%8B%9D.hwp,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000123398
PBLN_000000000123399,[경북] 2026년 소공인 클린제조환경조성 사업 모집 공고,경상북도,fetched,url,needs_review,large_amount_delta,기존 금액과 새 대표금액 차이가 큼,"type_changed:subsidy->support_amount | amount_delta_20_percent:old=630,new=1050",630.0,subsidy,subtract,11,1050.0,support_amount,subtract,0.15,2367,18018,[공고문]_2026년_경상북도_소공인_클린제조환경조성_사업_모집_공고.pdf: 400 Client Error: Bad Request for url: https://www.bizinfo.go.kr/sii/siia/%5B%EA%B3%B5%EA%B3%A0%EB%AC%B8%5D_2026%EB%85%84_%EA%B2%BD%EC%83%81%EB%B6%81%EB%8F%84_%EC%86%8C%EA%B3%B5%EC%9D%B8_%ED%81%B4%EB%A6%B0%EC%A0%9C%EC%A1%B0%ED%99%98%EA%B2%BD%EC%A1%B0%EC%84%B1_%EC%82%AC%EC%97%85_%EB%AA%A8%EC%A7%91_%EA%B3%B5%EA%B3%A0.pdf / 202606191428430211.pdf: 404 Client Error: Not Found for url: https://www.bizinfo.go.kr/sii/siia/202606191428430211.pdf / 202606191429080390.hwp: 404 Client Error: Not Found for url: https://www.bizinfo.go.kr/sii/siia/202606191429080390.hwp / [신청양식_및_참고자료]_2026년_경상북도_소공인_클린제조환경조성사업.hwp: 400 Client Error: Bad Request for url: https://www.bizinfo.go.kr/sii/siia/%5B%EC%8B%A0%EC%B2%AD%EC%96%91%EC%8B%9D_%EB%B0%8F_%EC%B0%B8%EA%B3%A0%EC%9E%90%EB%A3%8C%5D_2026%EB%85%84_%EA%B2%BD%EC%83%81%EB%B6%81%EB%8F%84_%EC%86%8C%EA%B3%B5%EC%9D%B8_%ED%81%B4%EB%A6%B0%EC%A0%9C%EC%A1%B0%ED%99%98%EA%B2%BD%EC%A1%B0%EC%84%B1%EC%82%AC%EC%97%85.hwp,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000123399
PBLN_000000000123406,반도체 소재ㆍ부품 시험평가센터 구축 사업 KIT 반도체 기업지원 사업 추가 모집 공고,산업통상부,fetched,url,needs_review,selected_candidate_missing,금액 후보는 있으나 대표금액을 선택하지 못함,,,support_ratio,ratio_cap,1,,,,1.0,1990,2516,26 「반도체 소재·부품 시험평가센터 구축 사업」 KIT 반도체 기업지원 추가 모집 공고_팸플릿.pdf: 400 Client Error: Bad Request for url: https://www.bizinfo.go.kr/sii/siia/26%20%E3%80%8C%EB%B0%98%EB%8F%84%EC%B2%B4%20%EC%86%8C%EC%9E%AC%C2%B7%EB%B6%80%ED%92%88%20%EC%8B%9C%ED%97%98%ED%8F%89%EA%B0%80%EC%84%BC%ED%84%B0%20%EA%B5%AC%EC%B6%95%20%EC%82%AC%EC%97%85%E3%80%8D%20KIT%20%EB%B0%98%EB%8F%84%EC%B2%B4%20%EA%B8%B0%EC%97%85%EC%A7%80%EC%9B%90%20%EC%B6%94%EA%B0%80%20%EB%AA%A8%EC%A7%91%20%EA%B3%B5%EA%B3%A0_%ED%8C%B8%ED%94%8C%EB%A6%BF.pdf / 202606220953440585.pdf: 404 Client Error: Not Found for url: https://www.bizinfo.go.kr/sii/siia/202606220953440585.pdf / [공고문] 「반도체 소재·부품 시험평가센터 구축 사업」 KIT 반도체 기업지원 추가 모집 공고.hwp: 400 Client Error: Bad Request for url: https://www.bizinfo.go.kr/sii/siia/%5B%EA%B3%B5%EA%B3%A0%EB%AC%B8%5D%20%E3%80%8C%EB%B0%98%EB%8F%84%EC%B2%B4%20%EC%86%8C%EC%9E%AC%C2%B7%EB%B6%80%ED%92%88%20%EC%8B%9C%ED%97%98%ED%8F%89%EA%B0%80%EC%84%BC%ED%84%B0%20%EA%B5%AC%EC%B6%95%20%EC%82%AC%EC%97%85%E3%80%8D%20KIT%20%EB%B0%98%EB%8F%84%EC%B2%B4%20%EA%B8%B0%EC%97%85%EC%A7%80%EC%9B%90%20%EC%B6%94%EA%B0%80%20%EB%AA%A8%EC%A7%91%20%EA%B3%B5%EA%B3%A0.hwp / 202606220949400084.hwp: 404 Client Error: Not Found for url: https://www.bizinfo.go.kr/sii/siia/202606220949400084.hwp,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000123406
PBLN_000000000123412,[경남] 2026년 수산부산물 재활용 규제자유특구 책임보험 지원기업 모집 공고,경상남도,fetched,url,safe,clear_selected_candidate,대표금액 후보가 명확함,,2000.0,support_amount,subtract,2,2000.0,support_amount,subtract,0.8,1935,5544,붙임1. 지원기업 모집공고문_책임보험+.pdf: 400 Client Error: Bad Request for url: https://www.bizinfo.go.kr/sii/siia/%EB%B6%99%EC%9E%841.%20%EC%A7%80%EC%9B%90%EA%B8%B0%EC%97%85%20%EB%AA%A8%EC%A7%91%EA%B3%B5%EA%B3%A0%EB%AC%B8_%EC%B1%85%EC%9E%84%EB%B3%B4%ED%97%98+.pdf / 202606221014330515.pdf: 404 Client Error: Not Found for url: https://www.bizinfo.go.kr/sii/siia/202606221014330515.pdf / 붙임2. 기업지원 신청서_책임보험.hwp: 400 Client Error: Bad Request for url: https://www.bizinfo.go.kr/sii/siia/%EB%B6%99%EC%9E%842.%20%EA%B8%B0%EC%97%85%EC%A7%80%EC%9B%90%20%EC%8B%A0%EC%B2%AD%EC%84%9C_%EC%B1%85%EC%9E%84%EB%B3%B4%ED%97%98.hwp / 202606221014390813.hwp: 404 Client Error: Not Found for url: https://www.bizinfo.go.kr/sii/siia/202606221014390813.hwp,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000123412
PBLN_000000000123413,[경북] 2026년 3차 디지털전환 지원모델 확산사업 지역특화산업지원 참여기업 모집 재공고,경상북도,fetched,url,safe,clear_selected_candidate,대표금액 후보가 명확함,,5000.0,support_amount,subtract,8,5000.0,support_amount,subtract,,2327,9388,[붙임1](총괄)2026년 경북 디지털전환 지원모델 확산사업 지역특화산업지원 참여기업 모집 재공고문+.pdf: 400 Client Error: Bad Request for url: https://www.bizinfo.go.kr/sii/siia/%5B%EB%B6%99%EC%9E%841%5D(%EC%B4%9D%EA%B4%84)2026%EB%85%84%20%EA%B2%BD%EB%B6%81%20%EB%94%94%EC%A7%80%ED%84%B8%EC%A0%84%ED%99%98%20%EC%A7%80%EC%9B%90%EB%AA%A8%EB%8D%B8%20%ED%99%95%EC%82%B0%EC%82%AC%EC%97%85%20%EC%A7%80%EC%97%AD%ED%8A%B9%ED%99%94%EC%82%B0%EC%97%85%EC%A7%80%EC%9B%90%20%EC%B0%B8%EC%97%AC%EA%B8%B0%EC%97%85%20%EB%AA%A8%EC%A7%91%20%EC%9E%AC%EA%B3%B5%EA%B3%A0%EB%AC%B8+.pdf / 202606221028050689.pdf: 404 Client Error: Not Found for url: https://www.bizinfo.go.kr/sii/siia/202606221028050689.pdf / [붙임3](공통양식)2026년 경북 디지털전환 지원모델 확산사업 지역특화산업지원 신청양식(지역명-기업명).hwp: 400 Client Error: Bad Request for url: https://www.bizinfo.go.kr/sii/siia/%5B%EB%B6%99%EC%9E%843%5D(%EA%B3%B5%ED%86%B5%EC%96%91%EC%8B%9D)2026%EB%85%84%20%EA%B2%BD%EB%B6%81%20%EB%94%94%EC%A7%80%ED%84%B8%EC%A0%84%ED%99%98%20%EC%A7%80%EC%9B%90%EB%AA%A8%EB%8D%B8%20%ED%99%95%EC%82%B0%EC%82%AC%EC%97%85%20%EC%A7%80%EC%97%AD%ED%8A%B9%ED%99%94%EC%82%B0%EC%97%85%EC%A7%80%EC%9B%90%20%EC%8B%A0%EC%B2%AD%EC%96%91%EC%8B%9D(%EC%A7%80%EC%97%AD%EB%AA%85-%EA%B8%B0%EC%97%85%EB%AA%85).hwp / 202606221029110015.hwp: 404 Client Error: Not Found for url: https://www.bizinfo.go.kr/sii/siia/202606221029110015.hwp,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000123413
PBLN_000000000123415,[경북] 2026년 소공인 스마트제조지원(스마트공방)사업 모집 공고,경상북도,fetched,url,needs_review,selected_candidate_missing,금액 후보는 있으나 대표금액을 선택하지 못함,old_amount_without_new_selected_amount,600.0,subsidy,subtract,10,,,,0.1,2209,24130,[공고문] 2026년 경상북도 소공인 스마트제조지원사업 모집 공고+.pdf: 400 Client Error: Bad Request for url: https://www.bizinfo.go.kr/sii/siia/%5B%EA%B3%B5%EA%B3%A0%EB%AC%B8%5D%202026%EB%85%84%20%EA%B2%BD%EC%83%81%EB%B6%81%EB%8F%84%20%EC%86%8C%EA%B3%B5%EC%9D%B8%20%EC%8A%A4%EB%A7%88%ED%8A%B8%EC%A0%9C%EC%A1%B0%EC%A7%80%EC%9B%90%EC%82%AC%EC%97%85%20%EB%AA%A8%EC%A7%91%20%EA%B3%B5%EA%B3%A0+.pdf / 202606221034340781.pdf: 404 Client Error: Not Found for url: https://www.bizinfo.go.kr/sii/siia/202606221034340781.pdf / 2026년 경상북도 소공인 스마트제조지원사업 모집 공고 별첨자료.hwp: 400 Client Error: Bad Request for url: https://www.bizinfo.go.kr/sii/siia/2026%EB%85%84%20%EA%B2%BD%EC%83%81%EB%B6%81%EB%8F%84%20%EC%86%8C%EA%B3%B5%EC%9D%B8%20%EC%8A%A4%EB%A7%88%ED%8A%B8%EC%A0%9C%EC%A1%B0%EC%A7%80%EC%9B%90%EC%82%AC%EC%97%85%20%EB%AA%A8%EC%A7%91%20%EA%B3%B5%EA%B3%A0%20%EB%B3%84%EC%B2%A8%EC%9E%90%EB%A3%8C.hwp / 202606221036310582.hwp: 404 Client Error: Not Found for url: https://www.bizinfo.go.kr/sii/siia/202606221036310582.hwp,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000123415
PBLN_000000000123416,[경북] 영천시 2026년 2차 중소기업 혁신기술개발 지원사업 공고,경상북도,fetched,url,needs_review,large_amount_delta,기존 금액과 새 대표금액 차이가 큼,"amount_delta_20_percent:old=311,new=5000",311.0,support_amount,subtract,11,5000.0,support_amount,subtract,0.2,2389,21806,[공고문] 2026년 영천시 중소기업 혁신기술개발 지원사업 2차 모집 공고+.pdf: 400 Client Error: Bad Request for url: https://www.bizinfo.go.kr/sii/siia/%5B%EA%B3%B5%EA%B3%A0%EB%AC%B8%5D%202026%EB%85%84%20%EC%98%81%EC%B2%9C%EC%8B%9C%20%EC%A4%91%EC%86%8C%EA%B8%B0%EC%97%85%20%ED%98%81%EC%8B%A0%EA%B8%B0%EC%88%A0%EA%B0%9C%EB%B0%9C%20%EC%A7%80%EC%9B%90%EC%82%AC%EC%97%85%202%EC%B0%A8%20%EB%AA%A8%EC%A7%91%20%EA%B3%B5%EA%B3%A0+.pdf / 202606221040570071.pdf: 404 Client Error: Not Found for url: https://www.bizinfo.go.kr/sii/siia/202606221040570071.pdf / [R&D 서식] 2026년 영천시 중소기업 혁신기술개발 지원사업 R&D 지원 사업계획서.hwp: 400 Client Error: Bad Request for url: https://www.bizinfo.go.kr/sii/siia/%5BR&D%20%EC%84%9C%EC%8B%9D%5D%202026%EB%85%84%20%EC%98%81%EC%B2%9C%EC%8B%9C%20%EC%A4%91%EC%86%8C%EA%B8%B0%EC%97%85%20%ED%98%81%EC%8B%A0%EA%B8%B0%EC%88%A0%EA%B0%9C%EB%B0%9C%20%EC%A7%80%EC%9B%90%EC%82%AC%EC%97%85%20R&D%20%EC%A7%80%EC%9B%90%20%EC%82%AC%EC%97%85%EA%B3%84%ED%9A%8D%EC%84%9C.hwp / [공고문] 2026년 영천시 중소기업 혁신기술개발 지원사업 2차 모집 공고.hwp: 400 Client Error: Bad Request for url: https://www.bizinfo.go.kr/sii/siia/%5B%EA%B3%B5%EA%B3%A0%EB%AC%B8%5D%202026%EB%85%84%20%EC%98%81%EC%B2%9C%EC%8B%9C%20%EC%A4%91%EC%86%8C%EA%B8%B0%EC%97%85%20%ED%98%81%EC%8B%A0%EA%B8%B0%EC%88%A0%EA%B0%9C%EB%B0%9C%20%EC%A7%80%EC%9B%90%EC%82%AC%EC%97%85%202%EC%B0%A8%20%EB%AA%A8%EC%A7%91%20%EA%B3%B5%EA%B3%A0.hwp / [비R&D 서식] 2026년 영천시 중소기업 혁신기술개발 지원사업 비R&D 지원 사업계획서.hwp: 400 Client Error: Bad Request for url: https://www.bizinfo.go.kr/sii/siia/%5B%EB%B9%84R&D%20%EC%84%9C%EC%8B%9D%5D%202026%EB%85%84%20%EC%98%81%EC%B2%9C%EC%8B%9C%20%EC%A4%91%EC%86%8C%EA%B8%B0%EC%97%85%20%ED%98%81%EC%8B%A0%EA%B8%B0%EC%88%A0%EA%B0%9C%EB%B0%9C%20%EC%A7%80%EC%9B%90%EC%82%AC%EC%97%85%20%EB%B9%84R&D%20%EC%A7%80%EC%9B%90%20%EC%82%AC%EC%97%85%EA%B3%84%ED%9A%8D%EC%84%9C.hwp / 202606221041110714.hwp: 404 Client Error: Not Found for url: https://www.bizinfo.go.kr/sii/siia/202606221041110714.hwp / 202606221041110885.hwp: 404 Client Error: Not Found for url: https://www.bizinfo.go.kr/sii/siia/202606221041110885.hwp / 202606221041110955.hwp: 404 Client Error: Not Found for url: https://www.bizinfo.go.kr/sii/siia/202606221041110955.hwp / 202606221041120014.hwp: 404 Client Error: Not Found for url: https://www.bizinfo.go.kr/sii/siia/202606221041120014.hwp / 202606221041120070.hwp: 404 Client Error: Not Found for url: https://www.bizinfo.go.kr/sii/siia/202606221041120070.hwp,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000123416
